gene_id,gene_name,A5BKO_1,A5BKO_3,NT_1,NT_2,NT_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000161021.13,MAML1,654,619,616,552,592,620.8683142638611,0.08027058017668835,0.0867522804911807,0.30834107203521804,0.4224894831762086,NS
ENSG00000051009.11,FHIP1B,451,411,416,443.999,512,529.786471707969,-0.08606302315135603,0.09464591297536719,0.30841435673151113,0.42253791252538314,NS
ENSG00000257529.5,RPL36A-HNRNPH2,5956.126,5365.361,6063.84,5738.148,5595.103,6698.328997999589,-0.05381057300287715,0.05498186551781834,0.30861555791176465,0.4227615582365711,NS
ENSG00000147548.17,NSD3,2988,2848.001,2748.001,2945.999,3332,3364.5253741792503,-0.05833148582111996,0.060058159760829226,0.30866466639731716,0.42277682814745066,NS
ENSG00000130475.16,FCHO1,685.002,521.999,525.001,556.999,576.999,642.2194226211983,0.08324977953397951,0.09085265414067639,0.30878450968639204,0.42288896758206446,NS
ENSG00000148396.19,SEC16A,2879.999,2507.999,2565,2680.002,3143.001,2740.3222420823226,-0.06659021555022081,0.06969064991539488,0.30884661690592025,0.4229220180107259,NS
ENSG00000122644.13,ARL4A,404,375,342.788,367.999,349.655,351.6529297970927,0.09180308359955298,0.10306517325976822,0.3089324348152955,0.4229875247772247,NS
ENSG00000113296.14,THBS4,15,16,8,12,11,14.702784064627613,0.13450301941063256,0.29063291999844576,0.30904776443466425,0.4230501959029587,NS
ENSG00000196072.12,BLOC1S2,612,580.001,560,555.001,537.001,658.9039500520654,0.07800061208576298,0.0839264557145988,0.3090541792104222,0.4230501959029587,NS
ENSG00000117036.12,ETV3,560,514,550,563,581,596.5106860059236,-0.07900851685137027,0.08529929549330398,0.30931554367235176,0.42335593091790363,NS
ENSG00000151233.11,GXYLT1,1775,1619,1504,1537,1722,1636.116522126027,0.06649406566164816,0.06972352306042973,0.30974730277631607,0.42389477894075106,NS
ENSG00000111667.14,USP5,4732.001,4428,4289,4394.999,4368,4194.247499726111,0.049242988619185836,0.050118747086134806,0.3099352450683059,0.42404776711618214,NS
ENSG00000181396.13,OGFOD3,617.999,562,616.999,643,606,570.1915060474681,-0.08164715763008294,0.08894342618028643,0.309922941543235,0.42404776711618214,NS
ENSG00000127445.14,PIN1,1966.999,1933.001,2060.001,2005.001,1965.002,1941.0686661796537,-0.058991274365228934,0.06099664241459177,0.3100196269355855,0.42411111475022917,NS
ENSG00000180479.15,ZNF571,7,16,12,12,26,22.516348739630903,-0.13486330224491946,0.28446237338006797,0.3101705925645473,0.4242655231382171,NS
ENSG00000071889.17,FAM3A,286.999,235,253,303,291,316.6115096894112,-0.1003740340653344,0.1171356142979297,0.3106510931630674,0.4248705912510231,NS
ENSG00000180530.11,NRIP1,1548.001,1412,1306,1457.999,1387.999,1489.6032474626138,0.06628329783804268,0.06966399933063185,0.3109230112489776,0.42519027213652544,NS
ENSG00000174021.12,GNG5,1625.886,1567.904,1670.881,1713.953,1569.592,1706.4359326132337,-0.06305788036166406,0.06585848755386041,0.3110518237364434,0.42531420023975075,NS
ENSG00000068097.16,HEATR6,405,359.999,320.001,344.999,375.999,379.54336833312385,0.0923956017268789,0.1045855458741141,0.3111387666487787,0.42538085491866545,NS
ENSG00000198546.15,ZNF511,699,680,776,731,679,661.0462724457605,-0.08327337295949279,0.0914609054925,0.3112354826416431,0.4254608530968429,NS
ENSG00000117862.13,TXNDC12,1365.779,1279.484,1395.392,1422.473,1300.424,1463.3836446476585,-0.06692768081484979,0.07051765570666402,0.3114027496958651,0.4255850317048533,NS
ENSG00000188321.14,ZNF559,313.579,354.662,318.568,283.326,301.331,306.25194307456786,0.09912013238977556,0.11529752307817719,0.31138183653433443,0.4255850317048533,NS
ENSG00000013561.18,RNF14,661,597.999,570.999,586,577,617.9070870549332,0.08285711173731963,0.09093864420170908,0.31144475269058003,0.42559020990367974,NS
ENSG00000151651.16,ADAM8,34.001,19,30,27,46.001,32.247503631779075,-0.13656007191841735,0.2438844769001463,0.31183848937851255,0.42607597303502565,NS
ENSG00000115275.15,MOGS,1896,1710,1686.002,1644,1768.002,1611.472655391747,0.0579909731195681,0.06012449871373736,0.3119858491536182,0.4262250247821205,NS
ENSG00000121680.16,PEX16,488,515,548.999,521.001,521,625.6519590644675,-0.08264717523703054,0.09080545501394947,0.3121057677293708,0.42631781560447946,NS
ENSG00000176244.7,ACBD7,706,606,592,609,619,676.5472809479261,0.07631542318808412,0.08238931391162442,0.31220688731885915,0.42631781560447946,NS
ENSG00000177576.12,C18orf32,201.087,185.412,221.246,201.324,209.966,247.8962767361351,-0.10481420715482521,0.1254505672798529,0.312205163643283,0.42631781560447946,NS
ENSG00000205302.7,SNX2,873.999,786,908,844.001,845,892.5899908482826,-0.07216256893511994,0.07708537988353309,0.31215932611294134,0.42631781560447946,NS
ENSG00000124155.19,PIGT,1414.002,1275,1380.999,1347.999,1428.001,1486.9441230866425,-0.05951225512667003,0.06192059687721986,0.31233695806088285,0.42644314109648795,NS
ENSG00000146540.15,C7orf50,674,634,593,606,603.001,542.1762523006902,0.08300155468881952,0.09139469801186077,0.312540599114433,0.42666887133334647,NS
ENSG00000213551.7,DNAJC9,3669.628,3413.901,3345.8,3484.904,3235.808,3276.4932671057113,0.05184008699096889,0.05329792848510689,0.3127619554605198,0.42691872753570403,NS
ENSG00000183530.14,PRR14L,1348,1246.001,1256.001,1304.999,1483,1320.6776300363572,-0.06728432313896157,0.07120892937472069,0.3129549014916053,0.42712974729313824,NS
ENSG00000136169.17,SETDB2,337,287,278,283,286,356.6459436611592,0.09327682277599127,0.1066535618852478,0.313588384134945,0.4279401063822593,NS
ENSG00000163001.12,CFAP36,409,348,353,353,326.001,428.3238297369959,0.08984408220250552,0.10146855375215919,0.31366392101987817,0.4279401063822593,NS
ENSG00000166788.10,SAAL1,1344.999,1222,1196,1252.001,1148.001,1216.870279286907,0.06704785566342346,0.07103796643168808,0.31364526575202567,0.4279401063822593,NS
ENSG00000100784.12,RPS6KA5,182.999,166.999,175.001,193,207.001,218.09563702058907,-0.10608539139298877,0.1284118507001051,0.31374741694248565,0.42795555678644376,NS
ENSG00000128731.18,HERC2,1155.149,1050.262,1049.659,1100.887,1320.195,1178.8445200076085,-0.07627281999160693,0.08264987527323221,0.31375209851497826,0.42795555678644376,NS
ENSG00000196981.4,WDR5B,147,99,97,97,120,122.92653891289947,0.12112351370327064,0.16184852602531083,0.3138976269669589,0.4281016252181021,NS
ENSG00000203666.13,EFCAB2,234,228.002,264,251,239.999,217.20629168034807,-0.10339991417241977,0.12366697468870042,0.31417612582885324,0.4284289841258649,NS
ENSG00000135845.10,PIGC,499,498,514,551,519.999,633.3207426866458,-0.08469223933205086,0.09429755614712594,0.31479311164144436,0.42918719473754496,NS
ENSG00000168944.17,CEP120,713.001,580.999,638,656.001,744,780.056992055441,-0.07827421985356088,0.08550617305379157,0.3148092119790792,0.42918719473754496,NS
ENSG00000168826.16,ZBTB49,130,119,112,118,89,121.64515722816115,0.12020294547567562,0.1602772510911965,0.31522644433008873,0.4297034162183841,NS
ENSG00000211450.11,SELENOH,2236,2086.001,2137.078,2094.77,1796,2072.9591312923326,0.07086689618162571,0.0761010825738085,0.3156265055783943,0.4301929719444818,NS
ENSG00000273003.1,ARL2-SNX15,34.088,32.434,93.015,32.281,52.179,47.03795898118251,-0.12158644802955951,0.3498553059614618,0.31566283260575606,0.4301929719444818,NS
ENSG00000143363.17,PRUNE1,608.001,629,583,574,556.999,650.0136170413124,0.07877470310933224,0.08637252207435973,0.31572535232724613,0.43022552904301237,NS
ENSG00000103876.14,FAH,430,415,454,436,452.999,480.26795028337114,-0.08465111328103635,0.09452943240688513,0.3159665341789017,0.43035464833306925,NS
ENSG00000129055.13,ANAPC13,830.999,835,754,799,768.001,770.3312113646507,0.07382441546338861,0.07990471761607924,0.31586796978823084,0.43035464833306925,NS
ENSG00000141933.9,TPGS1,186,162,204,201,169,204.59803935493474,-0.1087475644416752,0.13451031734081356,0.3159746753541804,0.43035464833306925,NS
ENSG00000198208.12,RPS6KL1,246.001,170.001,224.999,198.001,262.998,239.29630032116137,-0.10905500204383237,0.13511264699668157,0.3159463355624248,0.43035464833306925,NS
ENSG00000011405.14,PIK3C2A,591,558,528,590,717,580.8806746979681,-0.08736708357692144,0.09851050160387517,0.3162388455851109,0.43066177834206165,NS
ENSG00000119638.14,NEK9,3022.999,2842.039,2662.008,2697.018,2979.018,2804.3578416800187,0.052624897732643464,0.054637027083139326,0.31659639560321207,0.43109598457427223,NS
ENSG00000181222.19,POLR2A,7698,6819,6978.999,6991.002,8447.999,7411.097638792438,-0.05750583747438881,0.06021429244126802,0.31671171715413726,0.4312002926583896,NS
ENSG00000060138.13,YBX3,7181.001,6763.001,6667.996,6647.001,6617.998,6357.319519149839,0.045243200182570276,0.04649212586516212,0.3167928828111591,0.43125807796942656,NS
ENSG00000183597.16,TANGO2,238.999,215.999,248,242,248,271.38644015083946,-0.09905877887403036,0.11707560075728828,0.31686143382558046,0.43129867862570154,NS
ENSG00000099999.15,RNF215,90.999,91.999,117,85.999,107,195.38480596333352,-0.11813488500863017,0.15616577423656167,0.3171882767994544,0.4314634903772614,NS
ENSG00000137770.14,CTDSPL2,1534,1491.999,1439,1413.999,1423,1614.6190502985253,0.059112425333315816,0.06214091661526074,0.31715443964320683,0.4314634903772614,NS
ENSG00000155330.10,C16orf87,431,478,413,410,430,560.4667871752034,0.08391548031023544,0.09378016155188909,0.3171570624234602,0.4314634903772614,NS
ENSG00000165071.15,TMEM71,105,78,104.999,92.999,111,155.40104791758807,-0.11785303825356214,0.15547437117364668,0.31722515832186304,0.4314634903772614,NS
ENSG00000188603.22,CLN3,403.321,357.43,412.845,393.372,408.469,395.12091094097684,-0.08914175048464254,0.10137500984075935,0.31712926720808426,0.4314634903772614,NS
ENSG00000198467.16,TPM2,182,114,145.999,140.001,212.001,202.79155307929736,-0.11693835807211526,0.153214470034803,0.31725370590817936,0.4314634903772614,NS
ENSG00000198799.12,LRIG2,487,456,403,399,493.001,495.2909869984335,0.086010431520335065,0.09677350712491722,0.3171447222314044,0.4314634903772614,NS
ENSG00000141367.13,CLTC,6529.001,5812.999,5348.001,5566.003,6556,5938.150196511277,0.05727976661376188,0.06003445424153429,0.3173056972552755,0.4314815079770456,NS
ENSG00000137968.17,SLC44A5,113,100,102,102,160,141.10699797875054,-0.1204845076274093,0.16259994424152754,0.3174918482859473,0.4316819331413252,NS
ENSG00000111605.18,CPSF6,3553,3270,3066,3126.999,3509,2846.299078031471,0.05216928028308816,0.05426408570982292,0.31774530466706447,0.43192108605847634,NS
ENSG00000178913.9,TAF7,2540,2533,2412,2435,2348,2424.0219592141984,0.05530248802497976,0.05781868707210358,0.3177346505019022,0.43192108605847634,NS
ENSG00000069329.19,VPS35,972,930,934.001,987,1046.999,907.0729005377192,-0.06800784394231872,0.07300185400075558,0.3182445368410901,0.43254691320468885,NS
ENSG00000174004.6,NRROS,1836.104,1673.417,1654.702,1604.927,1698.876,1464.4284328438057,0.05830014544920712,0.06138745682806711,0.31852635660249073,0.4328771242808956,NS
ENSG00000198908.12,GPRASP3,55.941,43.137,36.734,28.635,48,33.303412417167145,0.1340666669594859,0.2311006365692811,0.31860080118707523,0.4329254664251412,NS
ENSG00000188186.11,LAMTOR4,746,726,702,688.998,642,745.2928628366066,0.08056839894459768,0.089479599780537,0.3187272655356543,0.43304447435288296,NS
ENSG00000196747.5,H2AC13,12.151,23.927,19.908,32.984,22.044,20.724698568807867,-0.1332504957538463,0.27117708361608955,0.31906198793403984,0.43344637223974164,NS
ENSG00000137710.17,RDX,555,559,581,570,607,624.7169849538764,-0.07803695757728668,0.08619476972069057,0.3194715046847203,0.4339497679806964,NS
ENSG00000118454.13,ANKRD13C,652.999,577,556,556.999,591,560.1646862167768,0.07753912103260989,0.08560513289217923,0.31984636201152794,0.4343756572752939,NS
ENSG00000164291.17,ARSK,400,371,352,346.001,355,361.1389860711562,0.08910274006640788,0.10207251130548275,0.31986304797653636,0.4343756572752939,NS
ENSG00000140464.20,PML,912.998,790.002,852.999,815.001,1003,974.1700924674592,-0.07350408417352407,0.08035177749521231,0.32025208781481107,0.4348509512306207,NS
ENSG00000185453.13,ZSWIM9,687,704,697,702,788,888.4787907015485,-0.07415201604416966,0.08126964786909471,0.32061444169783654,0.4352898984748026,NS
ENSG00000117411.18,B4GALT2,537,506.999,560.001,556,538,459.9507039982213,-0.08222244268466282,0.09228875448619378,0.32087925236587805,0.4355432338328804,NS
ENSG00000138172.11,CALHM2,7,15,13,17,17,21.42316689300277,-0.13171758272914533,0.2812724160968287,0.3208733304642501,0.4355432338328804,NS
ENSG00000138780.15,GSTCD,610,620,677,663,605,667.2838344361564,-0.0802100875106084,0.08952727822297613,0.3210973847841652,0.43573310275877275,NS
ENSG00000263020.6,ENSG00000263020,89.787,55.309,25.98,6.786,81.655,48.76780961882625,0.11819606914968163,0.3566927844014321,0.321080365573951,0.43573310275877275,NS
ENSG00000117569.20,PTBP2,461.999,404.998,332,342,494.999,445.4246007470429,0.09834863700393746,0.11742356744518627,0.3213407668213394,0.43601024854888604,NS
ENSG00000065665.21,SEC61A2,119,83,104.001,103,135,145.1888188198468,-0.11802487750553048,0.15866210179743648,0.32151129405698486,0.4361884860412523,NS
ENSG00000181754.7,AMIGO1,12,19,13,10,8,14.305710454104947,0.13000363121092517,0.2933728686535857,0.3216205529922328,0.4362835686570642,NS
ENSG00000167978.19,SRRM2,14512.001,11335,9369.001,9707.998,14145.999,11571.70730568314,0.11847485534901017,0.15996742263904593,0.32166188642867133,0.4362864972787861,NS
ENSG00000115685.15,PPP1R7,1942,1734.001,1737.999,1762.001,1695,1873.165058643092,0.05751551648111892,0.06093204058995562,0.3218299746587492,0.43646132827258766,NS
ENSG00000104969.11,SGTA,2752.001,2576.001,2595.002,2441.999,2540.999,2410.793485746841,0.05117712045986599,0.05364121020268801,0.3218749707810798,0.4364692012162286,NS
ENSG00000154328.16,NEIL2,697,619.999,629,596,596.002,549.3518552602386,0.07870311445409481,0.08767702171103732,0.32209587404313555,0.43671557696839547,NS
ENSG00000106346.12,USP42,683.999,615,588.001,608,607,624.6426031759164,0.07577711978372614,0.0837391670471133,0.3221835470063776,0.4367520486230613,NS
ENSG00000141698.17,NT5C3B,783,783,833.001,833.001,797,768.570892079693,-0.0754043266339655,0.08324594763300475,0.322201206023801,0.4367520486230613,NS
ENSG00000260342.2,ENSG00000260342,0,138.173,393.305,95.621,184.658,249.89616603096619,-0.09415931992368957,0.4348834382829643,0.32265762368650414,0.43731750699727356,NS
ENSG00000123473.17,STIL,673.999,628.001,654,689,695,796.3383170756953,-0.07139876496303789,0.07815258162816587,0.3229851562154094,0.437708163150525,NS
ENSG00000090975.14,PITPNM2,1115.999,998,1024,1028.001,1266.999,928.725710262222,-0.07371809630932898,0.08120751517291061,0.32315003345226107,0.43787832127483045,NS
ENSG00000101986.12,ABCD1,79,92,75,75,68,110.20345793460217,0.12102262957241175,0.16842894772698838,0.3232725490409488,0.43799104363370406,NS
ENSG00000172531.16,PPP1CA,5364,5034.999,5352.001,5496.999,5109,5510.937952176172,-0.05115901720047861,0.05380758411806202,0.3234339489449601,0.4381564152049654,NS
ENSG00000162419.13,GMEB1,725,637,636,662,575,694.5386319969189,0.08256117464660523,0.09340069559153948,0.3234935772778314,0.4381838932307478,NS
ENSG00000128564.8,VGF,59,53,45,35,52,37.270748032555055,0.1316777127550307,0.22022240957625835,0.3238993277744214,0.43868014270019834,NS
ENSG00000139428.12,MMAB,873,899,917.001,908,952.002,842.52336702719,-0.07128423612170298,0.07820354011033342,0.32403144725652305,0.43880571839687466,NS
ENSG00000126254.12,RBM42,2342,2080,2291.999,2267,2237,2497.9920131212657,-0.053425896811299445,0.05649512380342059,0.3241850567307162,0.43892293971329355,NS
ENSG00000153015.17,CWC27,1293.001,1309.001,1266.001,1207.999,1187.001,1375.399918082181,0.06381701660113186,0.06883369054971421,0.32419683057210674,0.43892293971329355,NS
ENSG00000143457.11,GOLPH3L,623.001,629,651,647,669,790.2654301436969,-0.07394317814633071,0.08183215677192433,0.3247774794581264,0.4396556203628484,NS
ENSG00000138760.11,SCARB2,484,420,410.001,432,403.001,546.1148324802791,0.08168963661209055,0.09256146108079712,0.32516945304582656,0.4399723239668777,NS
ENSG00000147050.18,KDM6A,650.001,561,606.18,643.341,652.352,729.9863779331519,-0.07468255863929403,0.0828881304464927,0.3251308214054338,0.4399723239668777,NS
ENSG00000177042.16,TMEM80,224.001,164.001,200,209,227,212.4134878071569,-0.10490807784511136,0.13091000405445913,0.3250935164597397,0.4399723239668777,NS
ENSG00000205765.10,RIMOC1,1225,1164,1096,1116,1146,1066.398216186448,0.06443143773536004,0.069729561414,0.3250577954917607,0.4399723239668777,NS
ENSG00000126562.17,WNK4,65,66,73.001,58,101,77.83735266901905,-0.12641765091415483,0.18999477545215457,0.32544144436637307,0.44028685202967643,NS
ENSG00000119402.18,FBXW2,2363,2208.001,2265,2321,2447.999,2424.3238938235218,-0.05346683932961478,0.05671582014160366,0.3255460753673636,0.4403749108910881,NS
ENSG00000164758.7,MED30,581,480,579,563,533,664.447911444494,-0.08052438772794362,0.09101202767209961,0.3256082089293772,0.4404054679191734,NS
ENSG00000152904.11,GGPS1,620.373,515.237,513.821,537.208,516.358,594.2166551614159,0.07922459527393821,0.08927081411078888,0.3259702999064037,0.4408416794241188,NS
ENSG00000152076.19,CCDC74B,8.178,17.456,20.386,15.83,17.42,19.01838691499221,-0.13022323776236638,0.27943722850547725,0.3261745937773137,0.44106440637420385,NS
ENSG00000196924.19,FLNA,13721.001,12626.001,11854.998,11886.999,13864.972,13491.6577269742,0.0478968243993661,0.05043793588806215,0.32622910525202375,0.44108456297095894,NS
ENSG00000005302.19,MSL3,371.575,296,359,327,384,388.3277104123764,-0.0908723324406207,0.10690224316711815,0.32707686639560296,0.44207687854843825,NS
ENSG00000076258.10,FMO4,13,15,9,11,8,15.008423678584002,0.12826074625570713,0.29329149456076403,0.32708211181100216,0.44207687854843825,NS
ENSG00000100949.15,RABGGTA,230.001,228.999,198.999,196.001,221.002,243.66550395351697,0.10031903775281714,0.12299078029556364,0.32702318437982125,0.44207687854843825,NS
ENSG00000206560.12,ANKRD28,1702.999,1662.999,1453,1558,1734,1649.1048660371307,0.06253311778455635,0.06774598904045416,0.32724011601008873,0.4422367639854821,NS
ENSG00000020129.16,NCDN,1140.999,933.999,939.001,941.999,1010.999,873.8244743331469,0.07088316596341412,0.0783045532042326,0.32729699823129976,0.4422599695828665,NS
ENSG00000110047.18,EHD1,1200.001,1116,1095,1100.999,1049,1124.7233919653754,0.06681897325845806,0.07309788424671494,0.32734499488614,0.44227116438759445,NS
ENSG00000240445.6,FOXO3B,529.934,543.023,473.998,470.165,534.968,478.6606410614996,0.08306426683020832,0.09513368831295918,0.3275708064356582,0.4425225705087246,NS
ENSG00000166140.17,ZFYVE19,436.999,370.001,360,391.999,346,386.87825776742335,0.0900798135300382,0.10593626633586473,0.32806915574690615,0.4431420482175008,NS
