gene_id	gene_name	NC_1	NC_2	NC_3	NC_4	pi5_1	pi5_2	pi5_3	pi5_4
ADGRF1	ADGRF1	0.193513	0.249328	0.24068	0.142781	0.205176	0.308859	0.231743	0.086544
ADGRF3	ADGRF3	0.044441	0.012175	0.035356	0.070033	0.051144	0.015066	0.063571	0
ADGRF5	ADGRF5	0	0	0	0	0	0.004684	0	0
ADGRG1	ADGRG1	35.792902	35.719265	37.657828	35.182324	33.950068	37.745073	37.102053	38.711283
ADGRG2	ADGRG2	11.373548	13.074804	12.683892	11.804456	12.616236	12.149356	12.543585	12.96524
ADGRG3	ADGRG3	0.368459	0.403254	0.372393	0.50213	0.183654	0.260615	0.52482	0.511269
ADGRG4	ADGRG4	0.837078	0.90703	1.007764	1.020302	0.873005	0.987273	1.085494	0.842079
ADGRG5	ADGRG5	0.026342	0.018191	0	0	0.019049	0	0	0.022096
ADGRG6	ADGRG6	0.016947	0.046015	0.033512	0.019953	0.024237	0.035545	0.052747	0.014053
ADGRG7	ADGRG7	0.010683	0	0.014197	0	0	0	0	0.017865
ADGRL1	ADGRL1	7.520542	8.481877	8.661993	8.882441	7.762241	8.901603	8.017441	8.512481
ADGRL2	ADGRL2	0.038012	0.036945	0.064525	0.034132	0.054445	0.070505	0.019343	0.054118
ADGRL3	ADGRL3	1.009438	0.960708	1.034441	0.982796	1.027985	0.915715	1.061862	1.20518
ADGRL4	ADGRL4	0	0	0	0	0	0	0	0
ADGRV1	ADGRV1	0.85345	0.821303	0.917001	0.776503	0.759229	0.79225	0.859096	0.920094
ADHFE1	ADHFE1	10.694009	10.537159	10.537472	10.012095	9.600351	9.578067	10.406597	9.835336
ADI1	ADI1	166.546874	159.162158	149.484764	144.88116	155.531642	156.45488	155.695476	158.53463
ADIPOQ	ADIPOQ	0	0	0	0	0	0	0	0
ADIPOR1	ADIPOR1	42.302061	44.459379	47.979088	47.007466	45.449815	47.389032	44.680692	46.78894
ADIPOR2	ADIPOR2	55.303918	54.833228	54.276689	55.045173	59.091155	57.261127	52.428515	59.829308
ADIRF	ADIRF	14.874467	12.881503	14.412126	12.158248	16.71258	11.917484	14.923934	14.433441
ADISSP	ADISSP	20.157981	24.223223	24.380051	24.485298	21.047478	22.601136	20.821097	20.369271
ADK	ADK	17.156817	6.054821	10.512536	11.522249	8.959014	7.752514	9.924896	12.298853
ADM	ADM	6.123307	6.252945	7.74905	7.579449	5.766893	7.919008	6.957828	6.242922
ADM2	ADM2	3.121763	4.052619	3.889158	3.076671	2.854831	2.77481	2.542203	3.528489
ADNP	ADNP	58.439266	60.151764	56.8517	54.792186	55.713091	60.61737	55.247276	61.327467
ADNP2	ADNP2	18.350143	19.325946	18.015751	17.830077	16.771773	18.8733	18.588723	18.724189
ADO	ADO	13.813882	12.264876	13.097413	12.134798	13.039364	12.74531	11.849971	12.503913
ADORA1	ADORA1	0.786495	1.210766	0.902866	0.727343	1.188904	0.790555	0.987075	0.945006
ADORA2A	ADORA2A	0.039137	0.036028	0.034775	0	0.037731	0	0.20299	0
ADORA2B	ADORA2B	7.512192	8.559615	8.644571	8.830224	8.843759	7.780059	9.228236	8.366081
ADORA3	ADORA3	0	0	0	0	0	0	0	0
ADPGK	ADPGK	41.409668	46.256317	44.067883	45.547779	47.240394	47.377951	46.241245	45.964626
ADPRH	ADPRH	79.797231	73.875662	69.893589	72.789307	75.324934	77.670842	74.848692	80.918502
ADPRM	ADPRM	8.760937	8.066195	8.335251	7.870471	7.731063	8.12857	7.687547	7.64544
ADPRS	ADPRS	26.465646	28.47029	30.839303	30.053603	28.092424	28.98972	26.190807	28.261265
ADRA1A	ADRA1A	0	0	0	0	0.01534	0	0	0
ADRA1B	ADRA1B	0.471365	0.180681	0.108753	0.257703	0.165202	0.252026	0.29311	0.383299
ADRA1D	ADRA1D	0.029176	0.023839	0.03854	0.073379	0.008362	0.039301	0.031192	0.019395
ADRA2A	ADRA2A	0.139212	0.094781	0.107264	0.100293	0.08312	0.107426	0.051675	0.183143
ADRA2B	ADRA2B	0	0	0	0	0	0	0	0
ADRA2C	ADRA2C	55.612559	53.977045	54.315778	57.375528	57.118419	58.521108	55.713703	56.209589
ADRB1	ADRB1	0.452085	0.621822	0.351824	0.574424	0.731618	0.413121	0.513879	0.793243
ADRB2	ADRB2	0.092749	0.115496	0.092641	0.156564	0.088675	0.153059	0.123512	0.082256
ADRB3	ADRB3	0	0	0	0.02502	0	0	0	0
ADRM1	ADRM1	155.974221	160.348307	154.265871	148.544753	149.14408	150.616581	145.002793	149.805545
ADSL	ADSL	35.635416	38.480616	37.663478	35.678801	36.001236	35.251149	32.388552	33.952509
ADSS1	ADSS1	1.327184	0.829524	1.373327	1.266904	1.281572	1.171714	1.109965	1.071997
ADSS2	ADSS2	73.75445	75.299616	68.257912	66.147457	68.705894	70.61484	70.881313	74.738663
ADTRP	ADTRP	0	0	0	0	0	0	0	0
AEBP1	AEBP1	1.629213	1.95112	1.736043	1.722225	1.872296	2.453047	1.634789	1.744859
AEBP2	AEBP2	29.052593	29.859339	25.630598	24.121859	25.425335	28.224454	24.417174	28.670038
AEN	AEN	3.309345	4.525485	4.391297	3.528441	3.87139	3.589455	3.645232	4.342437
AFAP1	AFAP1	16.020271	16.997118	15.986374	15.261249	15.91047	16.780721	16.135752	18.238307
AFAP1L1	AFAP1L1	1.34261	1.557581	1.474885	1.245172	1.489709	1.481324	1.724933	1.727542
AFAP1L2	AFAP1L2	49.958477	48.398398	49.792392	47.533648	50.590316	51.920368	50.67254	53.179013
AFDN	AFDN	54.284525	56.713674	56.907784	56.638052	54.283422	57.711822	57.570463	59.573982
AFF1	AFF1	36.264728	35.70081	35.923497	32.886595	36.720093	35.215414	34.576245	38.210434
AFF2	AFF2	0.578524	0.711229	0.593043	0.509458	0.592972	0.772793	0.499488	0.636096
AFF3	AFF3	1.475373	1.781269	2.027804	1.727529	1.640629	1.78639	1.576195	1.794518
AFF4	AFF4	28.281884	29.859941	27.379653	26.869615	27.01329	27.778747	27.760267	30.429071
AFG1L	AFG1L	4.512098	5.196515	5.2215	4.418064	5.408448	3.726001	3.835933	3.810183
AFG2A	AFG2A	8.150662	7.407235	7.18775	7.110838	7.598482	6.357773	6.688076	7.170594
AFG2B	AFG2B	3.58211	3.357537	3.646886	3.882346	3.421524	3.543692	3.710827	3.269921
AFG3L2	AFG3L2	61.920948	60.342685	61.754645	63.268203	62.890871	67.794785	64.445379	66.699695
AFM	AFM	0	0	0	0	0	0	0	0
AFMID	AFMID	48.723397	47.792857	49.521961	49.76967	40.567307	46.928811	42.723512	40.051051
AFP	AFP	0	0.035525	0	0	0	0	0	0
AFTPH	AFTPH	72.494933	70.561007	70.153591	61.843551	68.053357	68.451382	67.523016	72.130491
AGA	AGA	26.329272	28.813492	29.424601	29.162711	27.342706	30.909998	30.41447	30.164285
AGAP1	AGAP1	0.62082	0.569357	0.529774	0.558401	0.791948	0.61709	0.668013	0.578156
AGAP2	AGAP2	0.030914	0.137314	0.040931	0.097338	0.022203	0.027149	0.047906	0.051499
AGAP3	AGAP3	13.229442	15.11283	15.168231	15.132528	13.454626	14.077528	13.29747	13.297977
AGBL1	AGBL1	0.004289	0	0.01131	0	0	0	0	0
AGBL2	AGBL2	10.168123	10.304414	10.926646	10.947136	10.290505	10.327695	11.634679	9.743913
AGBL3	AGBL3	2.935308	2.745041	2.92468	3.117712	2.309083	2.973487	3.552834	3.44791
AGBL4	AGBL4	0.118395	0.147968	0.114437	0.084938	0.01552	0.183193	0.077147	0.054003
AGBL5	AGBL5	20.068917	23.653066	26.15732	25.25585	22.362679	24.68147	25.096156	22.086362
AGER	AGER	1.005757	0.796866	0.961942	0.82239	0.863891	1.119451	0.80396	1.127805
AGFG1	AGFG1	62.535188	61.094763	61.779589	60.608912	57.784144	61.501302	60.411534	62.282169
AGFG2	AGFG2	14.909774	19.832741	19.195034	18.375003	17.112757	20.110503	19.678096	17.738525
AGGF1	AGGF1	16.772572	16.22665	16.538682	16.601132	16.713852	16.40243	15.959157	16.460834
AGK	AGK	13.213473	12.003769	12.350916	13.272849	13.308706	12.744218	14.119118	13.696865
AGL	AGL	24.190073	25.753316	24.637849	23.301668	23.821923	25.087553	25.048924	26.995305
AGMAT	AGMAT	119.968089	146.256123	137.384645	124.132504	119.141627	130.906433	123.255533	123.107608
AGMO	AGMO	0	0	0	0	0	0	0	0
AGO2	AGO2	8.356723	8.952288	8.864198	8.206797	8.591724	8.909538	8.597133	8.837065
AGPAT1	AGPAT1	27.134574	31.17299	32.908961	32.461892	30.687292	32.349242	28.598916	28.264315
AGPAT2	AGPAT2	304.528617	318.117406	315.579283	333.848919	350.528774	343.942669	324.808139	331.443531
AGPAT3	AGPAT3	14.083054	14.074185	14.174915	13.486402	13.870792	14.234415	13.820683	13.569859
AGPAT4	AGPAT4	96.161058	98.474468	98.745163	99.131584	98.327013	102.067419	101.749622	101.51032
AGPAT5	AGPAT5	84.208959	78.371232	78.05718	83.269837	85.557172	82.133392	86.280153	88.655583
AGPS	AGPS	29.105594	26.939104	25.436183	24.654185	25.69189	25.605737	26.701487	27.614851
AGRN	AGRN	64.011367	67.43873	69.756208	68.825872	61.735489	67.285136	67.21944	66.633296
AGRP	AGRP	0	0	0	0	0	0	0	0
AGT	AGT	1.058991	0.824872	1.063187	1.149279	1.156294	0.74829	1.019942	1.0497
AGTPBP1	AGTPBP1	3.146947	3.594131	3.53578	3.326238	3.391222	3.409459	3.34973	3.467765
AGTR1	AGTR1	0	0	0	0	0	0	0	0
AGTR2	AGTR2	0	0	0.010358	0.049265	0.011238	0.026457	0	0.013033
AGTRAP	AGTRAP	26.96552	24.961129	30.408203	33.629227	30.494931	34.098757	30.328548	29.685589
AGXT	AGXT	6.950374	6.551829	7.055353	6.111925	6.96894	6.636024	5.944039	6.66433
AGXT2	AGXT2	0.045998	0.067841	0	0	0	0	0	0
AHCTF1	AHCTF1	47.294536	50.03096	47.341214	47.286448	47.677579	50.400174	47.97964	51.344561
AHCY	AHCY	636.347032	674.071993	680.926636	646.668483	651.663476	670.72873	613.26483	614.13743
AHCYL1	AHCYL1	178.346431	190.373736	172.039584	170.90247	178.634358	189.129369	169.307198	188.050985
AHCYL2	AHCYL2	37.920827	41.359096	36.104564	33.62614	35.00376	39.402727	33.951629	40.971254
AHDC1	AHDC1	1.376467	1.65368	1.719953	1.690647	1.311411	1.563808	1.690213	1.696932
AHI1	AHI1	2.455687	2.615474	2.430051	2.792244	1.867657	2.533347	2.431801	2.698725
AHNAK	AHNAK	352.655828	380.465993	336.630314	382.619847	359.358468	382.045329	364.899742	387.081786
AHNAK2	AHNAK2	4.638838	5.572822	4.633698	5.106793	4.758342	4.942196	4.808879	4.684135
AHR	AHR	17.017649	23.05953	23.012767	21.642927	18.546353	22.543288	19.9593	22.326303
AHRR	AHRR	45.749441	50.823391	49.119732	47.070924	47.245546	52.517943	49.952353	51.609611
AHSA1	AHSA1	521.023432	561.363614	546.00211	525.723942	550.672407	536.352583	517.00687	538.168875
AHSA2P	AHSA2P	50.464994	49.351929	55.169776	53.335375	50.44165	50.643436	55.787654	50.728282
AHSG	AHSG	0	0	0	0.039032	0	0	0	0
AICDA	AICDA	0	0.121901	0	0	0	0	0	0
AIDA	AIDA	15.636888	15.733436	14.863194	13.583074	15.23543	16.659951	14.589982	16.852136
AIF1	AIF1	0	0	0	0	0	0	0	0
AIF1L	AIF1L	19.712039	19.593064	17.522501	18.311089	19.5098	19.335208	18.46122	22.879905
AIFM1	AIFM1	265.730944	271.788691	271.053675	271.924587	296.318102	302.282118	280.714166	318.788758
AIFM2	AIFM2	13.806654	17.535609	16.673946	13.91915	14.007108	17.131373	15.137348	15.836953
AIFM3	AIFM3	5.688414	7.16485	7.519062	7.908151	6.252567	6.635323	7.601321	7.187567
AIG1	AIG1	0.201469	0.188893	0.150938	0.142691	0.098273	0	0.243939	0.152041
AIMP1	AIMP1	120.945502	86.748958	86.319476	93.017907	95.17951	86.887742	96.034959	90.60482
AIMP2	AIMP2	222.057518	224.192898	218.538407	221.627644	217.891933	210.444956	202.119504	215.759551
AIP	AIP	26.937876	30.505976	30.879038	31.470637	29.258275	28.435313	29.440811	27.271348
AIPL1	AIPL1	5.226461	5.888368	6.565767	6.797099	3.984028	5.645001	4.658067	4.495177
AIRE	AIRE	0.183359	0.204657	0.073803	0.116485	0.266936	0.317369	0.06629	0.278724
AIRIM	AIRIM	17.684521	15.619285	15.648729	15.494271	16.444166	16.402068	15.050782	16.811124
AJAP1	AJAP1	0	0	0	0	0	0	0	0
AJM1	AJM1	0.86976	0.89094	0.930129	0.830732	0.833052	0.853366	0.773348	0.795932
AJUBA	AJUBA	60.672819	67.571457	63.784391	64.583074	58.462838	64.367122	59.663245	60.962191
AK1	AK1	1.441224	1.874837	1.384336	2.148874	1.234193	1.428553	2.127899	1.452878
AK2	AK2	528.909341	527.62396	519.114049	515.831908	516.225815	535.372183	511.372709	534.358212
AK3	AK3	29.265797	29.87997	27.127844	26.275303	28.586768	28.853112	28.415261	30.443579
AK4	AK4	11.24596	8.275848	8.412826	8.843968	8.207692	8.048519	7.405408	9.717893
AK5	AK5	0	0	0	0	0	0	0	0
AK6	AK6	34.703867	31.52035	32.751337	31.687805	32.085099	30.730873	33.098823	32.44453
AK7	AK7	2.147228	1.633945	1.811184	1.792861	1.873273	1.373807	2.167736	1.879927
AK8	AK8	0.872898	0.532133	0.619217	0.489231	0.414915	0.600432	0.42908	0.361101
AK9	AK9	0.213715	0.248191	0.239812	0.386174	0.384962	0.278584	0.371074	0.324206
AKAIN1	AKAIN1	0.044447	0	0	0	0	0	0	0
AKAP1	AKAP1	78.621713	82.226229	79.287712	82.835095	80.42499	84.248446	79.492136	84.630992
AKAP10	AKAP10	41.970641	43.422054	41.365785	40.107564	42.313773	44.766336	41.947344	46.016407
AKAP11	AKAP11	21.400415	22.271169	21.855878	21.799208	21.913609	22.565026	22.648281	24.392848
AKAP12	AKAP12	1.242	1.249263	1.251142	1.129772	1.22148	1.309557	1.248726	1.293945
AKAP13	AKAP13	17.058685	18.308809	18.177698	17.773126	17.696865	17.894453	17.716727	19.353614
AKAP14	AKAP14	0	0.011957	0	0	0	0	0.031219	0
AKAP17A	AKAP17A	5.223229	4.902328	4.68179	3.91488	4.437868	3.476902	4.784512	4.6409
AKAP3	AKAP3	2.515775	2.981883	3.228467	2.977967	2.376928	2.233746	3.051153	3.17425
AKAP4	AKAP4	15.016208	17.793412	17.109967	17.43307	15.960539	17.555411	17.448784	17.183638
AKAP5	AKAP5	0.119456	0.082981	0.072579	0.043234	0.074362	0.092276	0.059845	0.14202
AKAP6	AKAP6	2.294734	2.258813	2.316427	2.071868	2.3489	2.448846	2.588489	2.3399
AKAP7	AKAP7	20.222187	19.176209	19.479381	18.706016	19.370527	19.422501	20.161208	19.084713
AKAP8	AKAP8	68.456595	65.309663	71.130735	68.478316	68.294739	68.877362	70.513075	66.30981
AKAP8L	AKAP8L	57.562589	60.945162	67.302466	66.916166	58.883247	59.094354	63.343968	60.771096
AKAP9	AKAP9	15.098075	16.62987	15.788975	15.578138	12.971162	16.841636	15.747434	17.340942
AKIP1	AKIP1	21.986247	22.782082	24.088101	28.155375	24.175019	22.032149	28.465692	24.871759
AKIRIN1	AKIRIN1	84.8638	89.075651	84.944126	82.661424	85.150601	88.460429	85.258277	90.241363
AKIRIN2	AKIRIN2	19.057464	18.486224	18.460231	17.925772	17.831842	18.566756	17.89608	17.853166
AKNA	AKNA	2.493717	2.96847	2.785497	2.669798	2.549605	2.577594	2.445214	2.632633
AKNAD1	AKNAD1	0.198168	0.218983	0.683206	0.594416	0.580604	0.203468	0.948897	0.544877
AKR1A1	AKR1A1	111.31449	140.986309	138.832853	129.914098	127.15251	139.5482	120.82649	114.394118
AKR1B1	AKR1B1	64.466268	64.961681	62.102781	58.786039	54.1077	60.311448	53.328977	55.822845
AKR1D1	AKR1D1	0	0.152717	0	0.056821	0	0.126915	0	0
AKR1E2	AKR1E2	53.860331	53.3276	51.278036	48.303628	51.930619	56.071641	49.280702	53.548008
AKT1	AKT1	35.756273	38.622858	37.490836	35.912196	34.018533	35.780641	32.320738	37.042109
AKT1S1	AKT1S1	21.238856	26.260177	23.589415	23.331372	24.391114	25.102388	21.571497	23.837314
AKT2	AKT2	25.16773	30.541397	26.828542	26.657882	25.817723	29.758494	24.047669	26.568278
AKT3	AKT3	4.807545	5.06988	4.89628	5.191653	4.604911	5.212011	4.162454	5.118838
AKTIP	AKTIP	156.987259	154.283739	154.173699	149.436053	159.506061	153.41427	164.820528	157.470969
ALAD	ALAD	29.38886	31.944469	31.205147	29.477374	29.62288	31.690665	30.758974	30.977928
ALAS1	ALAS1	41.295606	44.907965	41.890674	40.771972	39.198455	41.187539	35.763799	43.37749
ALAS2	ALAS2	0	0	0	0	0	0	0	0
ALB	ALB	0	0	0	0	0	0	0	0
ALCAM	ALCAM	45.087426	45.313915	44.211623	48.473571	50.312071	49.682294	52.134532	51.548174
ALDH16A1	ALDH16A1	28.164304	36.031954	35.692775	33.911844	31.532496	33.305457	27.623046	29.918104
ALDH18A1	ALDH18A1	171.159741	178.666342	180.261319	176.756695	179.531789	191.359669	179.292668	195.942048
ALDH1A1	ALDH1A1	0.114646	0.19369	0.123822	0.255892	0.20146	0.040099	0.166682	0.233768
ALDH1A2	ALDH1A2	0.426827	0.412654	0.305478	0.228624	0.196396	0.274714	0.289897	0.412842
ALDH1A3	ALDH1A3	0	0	0.021233	0	0	0	0	0
ALDH1A4	ALDH1A4	4.569008	4.348819	3.322702	3.772426	4.739494	4.103455	4.751608	4.295616
ALDH1A5	ALDH1A5	0.018958	0.026464	0.050909	0.030105	0.055205	0	0.068543	0.096115
ALDH1A6	ALDH1A6	63.815318	59.872258	59.388733	54.866466	59.432097	54.709252	53.877925	62.583536
ALDH1B1	ALDH1B1	0.01674	0.023283	0.112077	0	0.024322	0	0	0
ALDH1L1	ALDH1L1	5.80878	5.36618	6.249079	6.229779	5.44755	5.966965	5.884496	7.449013
ALDH1L2	ALDH1L2	1.197778	1.345011	1.366765	1.248991	1.611179	1.210782	1.240445	1.405653
ALDH2	ALDH2	168.648001	173.55108	167.976083	163.474197	163.263607	157.391743	157.686067	164.202473
ALDH3A2	ALDH3A2	129.720881	131.482154	132.01442	127.221113	126.274891	125.985822	124.425672	128.084628
ALDH3B1	ALDH3B1	0.556658	0.751186	0.85521	0.632307	0.608989	0.552479	0.612038	0.504696
ALDH4A1	ALDH4A1	40.222423	45.570669	45.50187	41.481694	42.77547	47.250897	36.873306	43.663557
ALDH5A1	ALDH5A1	11.28898	10.088602	11.061439	11.004971	10.857406	10.509596	10.988467	11.075009
ALDH6A1	ALDH6A1	103.87073	109.869851	116.852451	113.069473	112.878705	115.773615	114.508374	116.179849
ALDH7A1	ALDH7A1	141.060813	135.536294	129.268801	129.861085	140.263961	135.016374	135.646565	143.663568
ALDH8A1	ALDH8A1	82.380269	76.07688	75.4622	72.962292	75.511376	75.642271	74.59926	77.517024
ALDH9A1	ALDH9A1	11.566195	14.061801	12.21356	14.105814	11.864069	13.581507	11.102278	13.215178
ALDOA	ALDOA	2060.02951	2187.780795	2181.213708	2031.864472	2111.978405	2213.429837	2102.399248	2106.048067
ALDOB	ALDOB	57.306655	45.653637	50.065403	46.012011	45.217545	46.730509	51.670206	46.307796
ALDOC	ALDOC	11.543312	12.965125	15.34746	14.898557	14.131685	14.373173	13.038985	12.795054
ALG1	ALG1	43.844004	43.422762	45.455201	48.95015	48.189181	50.151894	52.403196	49.691866
ALG10	ALG10	48.653169	47.473662	48.459149	47.061105	46.201464	52.863	51.727876	50.122319
ALG11	ALG11	85.101216	83.894751	87.38712	89.895961	92.126088	89.154892	89.774588	93.433231
ALG12	ALG12	94.42988	111.552217	121.204817	121.364626	104.339504	118.675921	104.939581	106.30421
ALG14	ALG14	28.508961	21.849669	20.342064	28.983795	30.171418	22.536071	29.087653	25.935227
ALG2	ALG2	48.333605	44.676131	45.939659	50.186285	50.15643	49.608203	51.534748	51.914182
ALG3	ALG3	26.417202	28.717053	30.254262	31.184753	26.789488	30.415563	26.694645	25.10993
ALG5	ALG5	122.234228	107.426508	111.257772	128.97715	133.577347	118.979875	137.48256	135.588862
ALG6	ALG6	0	0	0	0	0	0	0	0
ALG8	ALG8	34.480713	36.888949	38.47592	39.683432	39.472362	39.687478	38.797587	41.726186
ALG9	ALG9	14.675646	14.399547	14.41271	14.89331	14.846326	15.776192	14.883915	15.610565
ALK	ALK	0.00317	0	0	0	0	0.003894	0	0
ALKAL1	ALKAL1	0.01689	0	0.02262	0.053586	0	0.058281	0.091442	0
ALKAL2	ALKAL2	0	0	0	0	0	0	0	0
ALKBH1	ALKBH1	38.652023	38.602356	40.903602	36.735853	36.565419	41.104303	38.282368	39.959139
ALKBH2	ALKBH2	57.445598	63.413291	65.639641	64.096579	62.396217	62.465294	62.190797	61.162697
ALKBH3	ALKBH3	20.563207	22.668924	20.157117	20.183705	21.05273	18.359049	19.921924	20.480126
ALKBH4	ALKBH4	29.496763	33.685414	34.056437	31.039367	29.669597	29.161384	28.009301	30.525178
ALKBH5	ALKBH5	30.261554	30.758933	29.066026	29.03842	32.210384	29.2654	28.526635	30.189568
ALKBH6	ALKBH6	14.830188	14.938755	16.72335	16.55337	15.329132	16.686974	13.973217	13.802735
ALKBH7	ALKBH7	36.960212	36.089773	36.676097	34.299094	33.678578	37.191354	32.902522	34.874927
ALKBH8	ALKBH8	2.96528	2.556139	2.803147	2.21827	2.258709	2.545231	2.557828	2.889466
ALLC	ALLC	0.121274	0	0.196716	0.038712	0.106735	0.042545	0.088296	0.041286
ALMS1	ALMS1	21.32274	23.42732	23.773657	22.702124	20.175988	22.745439	23.361104	23.154403
ALOX12B	ALOX12B	0	0	0	0	0	0	0	0
ALOX5	ALOX5	0.487115	0.5372	0.535041	0.711981	0.756415	0.852463	0.874296	0.367277
ALOX5AP	ALOX5AP	0.038074	0	0	0	0	0.068946	0	0.066011
ALOXE3	ALOXE3	0.277981	0.149838	0.222197	0.152506	0.203972	0.2507	0.126799	0.311809
ALPK1	ALPK1	1.226572	1.190217	1.051386	1.002447	0.938717	1.45254	1.084383	1.409565
ALPK2	ALPK2	0.026041	0.064829	0.017168	0.030866	0.018624	0.041277	0.015441	0.014398
ALPK3	ALPK3	0.057094	0.043236	0.142546	0.039904	0.018194	0.021387	0.02262	0.105494
ALPL	ALPL	0.072309	0.083046	0.128341	0.114246	0.104434	0.205704	0.064882	0.121136
ALS2	ALS2	12.247525	12.331009	11.862061	11.649918	11.168494	11.615639	12.464639	12.742308
ALS2CL	ALS2CL	11.056374	11.312359	10.709579	9.478052	9.791944	11.452593	9.672766	12.99901
ALX1	ALX1	0.020927	0.117389	0	0	0.030567	0	0.075888	0.070933
ALX3	ALX3	0	0	0	0	0	0	0.021488	0
ALX4	ALX4	0.06226	0.052793	0.051277	0.042748	0.03894	0.013049	0.020754	0.038703
ALYREF	ALYREF	330.462005	308.03897	317.809651	320.993353	304.709175	291.491086	320.178628	291.877025
AMACR	AMACR	51.271871	48.275385	48.236163	46.556988	46.240845	49.826465	46.267662	46.407561
AMBP	AMBP	4.796811	4.716844	5.729402	4.375852	4.49545	6.009403	4.550911	3.884387
AMBRA1	AMBRA1	15.742266	19.173347	18.629086	17.409642	15.540356	16.032133	15.148829	17.10485
AMD1	AMD1	118.002555	123.314055	113.908865	109.668356	117.359039	120.446327	115.621638	130.14124
AMDHD1	AMDHD1	0.023655	0.016048	0.010391	0	0.016909	0.013222	0	0.006536
AMDHD2	AMDHD2	15.232399	15.903536	16.838984	17.238701	17.963809	16.34451	16.743324	16.998543
AMELX	AMELX	0	0	0	0	0	0	0	0
AMER2	AMER2	0	0.009078	0	0	0.019095	0	0	0
AMER3	AMER3	0.364888	0.510041	0.515075	0.403139	0.47895	0.455564	0.562561	0.444304
AMFR	AMFR	124.99515	121.448548	130.707919	135.660293	132.77679	128.986983	141.554132	137.407339
AMH	AMH	1.976398	1.711798	1.997683	1.921843	1.549595	1.783293	1.633006	1.85006
AMHR2	AMHR2	0.049207	0.084813	0.114667	0.128567	0.106638	0.168074	0	0.061846
AMIGO1	AMIGO1	14.264651	13.533974	13.869594	14.353069	14.465399	14.380273	14.079576	15.060456
AMIGO3	AMIGO3	3.010006	3.183731	3.51127	2.983757	3.545786	3.094057	3.405182	2.702044
AMMECR1	AMMECR1	7.149575	7.879241	7.207046	7.399092	7.415376	7.907165	7.000363	8.042022
AMMECR1L	AMMECR1L	63.254297	65.661942	65.609731	63.503512	61.682779	66.268404	66.82322	65.723264
AMN	AMN	32.954203	32.753888	35.533206	35.837937	36.710036	34.233048	34.668296	32.518105
AMN1	AMN1	2.045813	1.671967	1.653707	2.189277	1.994723	1.921791	1.80508	2.093331
AMOT	AMOT	15.52845	13.895362	12.920601	13.982062	14.070492	14.113511	11.733792	14.739911
AMOTL1	AMOTL1	23.569786	24.461347	21.543408	22.099653	21.405676	21.944728	21.420003	23.05381
AMOTL2	AMOTL2	90.397497	94.822201	92.552488	90.686644	88.36146	93.534802	88.066344	93.611973
AMPD1	AMPD1	0.129157	0.073156	0	0.206414	0.113902	0.090946	0.141313	0.132183
AMPD2	AMPD2	30.583687	39.45109	40.794839	37.093306	32.98432	36.463543	32.335714	32.696693
AMPD3	AMPD3	8.070308	8.14044	7.639322	8.600083	8.10933	8.399107	7.879002	9.05247
AMPH	AMPH	3.335237	3.38018	3.159891	3.278728	3.493036	4.068826	3.600826	3.379691
AMT	AMT	1.472807	1.419271	1.391311	1.680274	1.579909	1.044249	1.71116	1.31311
AMZ1	AMZ1	0.04919	0.02243	0.043444	0.019914	0.011783	0.013875	0.029295	0.013666
ANAPC1	ANAPC1	33.155118	31.145821	29.939518	29.124269	31.255554	31.665705	30.3562	34.890576
ANAPC10	ANAPC10	25.057816	17.52749	24.580775	24.689469	22.73338	19.484795	21.52094	24.161573
ANAPC11	ANAPC11	93.64809	91.696176	83.976989	83.662302	91.52243	77.982091	94.342995	87.407289
ANAPC13	ANAPC13	37.238089	33.95761	36.09473	33.647938	35.195505	34.906588	35.181595	34.57269
ANAPC15	ANAPC15	48.411687	45.551091	49.338131	54.464663	49.576322	46.595266	51.62956	48.258353
ANAPC16	ANAPC16	56.243847	59.105016	55.67826	52.807483	58.794564	52.426522	53.743375	58.953674
ANAPC2	ANAPC2	28.769811	33.226164	32.443144	29.838564	30.863259	32.280891	29.488955	30.748924
