gene_id,gene_name,cDC1_TNFa_1,cDC1_TNFa_2,cDC1_TNFa_3,cDC1_un_1,cDC1_un_2,cDC1_un_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000023965.14,Fbxl17,1335.731,1153,1147.725,1229,1309.276,1210.001,1318.5146903821717,-0.05925037954341803,0.05933020605613166,0.2998093957342056,0.34351539525203384,NS
ENSMUSG00000084771.10,A230072E10Rik,20,18,14,13,11,14,14.032112022639383,0.24154962087944123,0.32639923976447854,0.3001154668905868,0.34381465835108793,NS
ENSMUSG00000096740.9,Lbhd1,151.976,142.19,141.222,124.903,115.679,146.163,147.8882148533098,0.12738575506155914,0.1331620592206311,0.3001304654978059,0.34381465835108793,NS
ENSMUSG00000027349.6,Fam98b,2674,2399.999,2611,2293.999,2617,2393,2569.572145816294,0.05260799788160421,0.052743795375526745,0.3004052605457913,0.34409512287753835,NS
ENSMUSG00000041949.7,Tango6,204,188,203,218,204,210,306.2528055311688,-0.09751389882622243,0.09937654342651661,0.3008439858229082,0.34456328438105477,NS
ENSMUSG00000038546.10,Ranbp9,2564,2602,2660.001,2469,2635,2398,2949.0711618937044,0.04114352068811591,0.04142309119711702,0.30105895305049263,0.3447751030097544,NS
ENSMUSG00000014767.18,Tbp,831.999,755,930.999,894.999,913,817.001,933.0891798538797,-0.07423959086928379,0.07496497865914581,0.30223643011101825,0.34608904337503216,NS
ENSMUSG00000040877.17,Wdr25,147,130,145.001,143,178,134,242.4585639591576,-0.11166348068623218,0.11547857100933775,0.3023694889321596,0.3461723670396798,NS
ENSMUSG00000074500.12,Zfp558,21,16,15,22,23,20,36.85816193183064,-0.2166202010977644,0.2720954907271918,0.30235776120420765,0.3461723670396798,NS
ENSMUSG00000056260.16,Lrif1,420.964,479.522,486.449,541.777,561.647,381.663,518.6030206750956,-0.10271931310744178,0.10546079500186238,0.3024708131148292,0.34625384777166623,NS
ENSMUSG00000051483.10,Cbr1,157,139,185,144,146,142,266.5942853564469,0.11930169832401818,0.1244146878192164,0.30282033960885957,0.34661941384853806,NS
ENSMUSG00000026020.10,Nop58,3139,2902.001,2989,3002.001,3294.998,2956.999,3247.926344029997,-0.05087765235026241,0.0512799018117887,0.30289600367882524,0.34667146518927044,NS
ENSMUSG00000020590.17,Snx13,1820,1713,1725,1627.001,1792.001,1608,2054.4109854704798,0.04481838395511338,0.04526055502512328,0.30323273901175796,0.3469637597483127,NS
ENSMUSG00000030386.20,Zfp606,245,264.999,291,214,283.999,234,328.85864777577615,0.10382094905797307,0.10686772203798595,0.303242035429249,0.3469637597483127,NS
ENSMUSG00000043909.17,Trp53bp1,1388.001,1319.001,1258.001,1387.001,1495,1224,1712.0990273040447,-0.06359829528996716,0.06417439825735705,0.30323276178185316,0.3469637597483127,NS
ENSMUSG00000026525.10,Opn3,191.877,169.638,183.165,160.388,165.078,166.983,137.65854854929285,0.11380845487366821,0.1184153457051168,0.3041692560837545,0.3479689295755181,NS
ENSMUSG00000033557.18,Fam20b,1646,1511,1541.001,1570,1653,1580,2277.7987975685246,-0.04861328685146525,0.049143524840983145,0.3041811473551381,0.3479689295755181,NS
ENSMUSG00000012076.9,Brms1l,406,444,429,401,408,385,658.3290904341528,0.07603465499655263,0.07716154370803893,0.3042708675100572,0.3480368932780144,NS
ENSMUSG00000034105.10,Meak7,317,292,316,330,344,296,514.1653641713909,-0.08073765181254619,0.08218080799104582,0.304743221390941,0.3485424712382645,NS
ENSMUSG00000050088.10,1600012H06Rik,587,617.001,643,674,666.001,586,881.3361414524844,-0.07371487677750228,0.074832412370439,0.30483126866442506,0.3486084511576131,NS
ENSMUSG00000067847.14,Romo1,1578,1455,1464,1380,1572,1328,1951.8277265550018,0.051824483679993726,0.05245295534421525,0.30497384358872126,0.34873677015826393,NS
ENSMUSG00000005102.14,Eif2ak4,1342,1293,1383.001,1265,1324,1226.001,1335.6768558706924,0.05355455017988696,0.05430881730246714,0.30596385860271996,0.3498340125794119,NS
ENSMUSG00000040785.20,Ttc3,1254.999,1230.001,1272,1198.001,1217.999,1117,4629.959291491442,0.06621582205655259,0.06726082209829638,0.3061540391924558,0.35001661012016827,NS
ENSMUSG00000063172.14,Ift25,437,409.999,449,431,467,455,431.86881769439884,-0.07585101748482224,0.07729895229839844,0.3062757551824604,0.35012090560081566,NS
ENSMUSG00000053769.6,Lysmd1,238,220,235,219,215,205.368,372.64398643771887,0.09049540906324127,0.09344844532569176,0.30895170760655116,0.3531447798572593,NS
ENSMUSG00000035047.10,Kri1,1877,1898,2033,1947.001,2143.999,1875,1989.738604607975,-0.05319767959890052,0.05428755693161094,0.3090081350164172,0.35317412306096535,NS
ENSMUSG00000032788.16,Pdxk,1821,1802,1861,1883,1949,1799,3801.4209348992376,-0.05396554093005611,0.05507736353744699,0.3090741701384546,0.353214440256755,NS
ENSMUSG00000008200.16,Fnbp4,4418,4506.999,4658.999,4715,5028.999,4172.001,4289.8425070302355,-0.048903811156850385,0.04997222222075474,0.3094540668604769,0.3536133993192214,NS
ENSMUSG00000027427.14,Polr3f,625.001,618,631.999,597,631,536,839.7219078811831,0.06667896776333342,0.06825812677342565,0.3097915823176724,0.35393402390622214,NS
ENSMUSG00000033364.14,Usp37,1000,938,970,916.999,988,854,943.6515265551759,0.055348354977838035,0.056572780701809405,0.3097962966368927,0.35393402390622214,NS
ENSMUSG00000038582.16,Pptc7,1198,1209,1225,1231,1268,1219,1774.0170337216377,-0.05003444766024557,0.05119589986870906,0.3101811837120594,0.3543384930924769,NS
ENSMUSG00000087368.8,BC065397,48,35.827,41,41,37,24,32.306595223425525,0.19248262825047271,0.23218585752486035,0.31041497295536724,0.354570290902863,NS
ENSMUSG00000046572.11,Zfp518b,223,221,222,191,199,219,445.0524059987789,0.09947633831123548,0.10383556178483432,0.3110192246428089,0.3552251597944474,NS
ENSMUSG00000024498.17,Tcerg1,3472,3484.001,3586.999,3275,3699.001,3160,3316.7555580712324,0.038592593226335764,0.03971304397915726,0.311218381850648,0.35541727287826863,NS
ENSMUSG00000002763.17,Pex6,2358,2231,2153,2192,2431,2255,2660.382670018378,-0.04476922002480923,0.04598537420526547,0.3115521275262391,0.35576303504214435,NS
ENSMUSG00000031371.15,Haus7,478,460,458,471,532,458,460.26367709998055,-0.07742270120582771,0.07991973737708943,0.31198984370787963,0.35622744111540044,NS
ENSMUSG00000045106.13,Ccdc73,17,13,29,22,31,21,25.41338577613985,-0.2145109934767945,0.27687113137290936,0.3120710540886128,0.3562847399184272,NS
ENSMUSG00000015605.7,Srf,4360,4199,4512.001,4163,4230,4093,3495.759753035722,0.04421495703439132,0.04547779152512527,0.312138968743244,0.3563268493964281,NS
ENSMUSG00000001014.7,Icam4,19,27,26,28,28,30,47.86441671909337,-0.1917725873464758,0.2323946179504398,0.31249057253982937,0.35669276784044346,NS
ENSMUSG00000086392.10,Mccc1os,21,11,9,10,5,13,16.1534706153208,0.25437455804300396,0.38097857416184905,0.31282178929583665,0.357035345043643,NS
ENSMUSG00000030761.17,Myo7a,28,30,35,29,19,30,4565.747418198146,0.17501802209305917,0.20417307328414377,0.3129746518181378,0.3571590441320585,NS
ENSMUSG00000062691.12,Cebpzos,447,426,519,480,494,481,633.1505293499474,-0.07772301546445431,0.08041238554314677,0.31299237665252155,0.3571590441320585,NS
ENSMUSG00000021116.11,Eif2s1,4860.99,4599.983,4769.966,4424.999,4668.989,4581.974,5275.531175168137,0.03609727518425277,0.037341584794091325,0.31308841350141986,0.35723313317138355,NS
ENSMUSG00000018171.10,Vmp1,1524.999,1471.001,1476.001,1482.001,1619.001,1476,2225.007926300875,-0.0490368025080639,0.050511671016482254,0.31337434728739016,0.3575238579136713,NS
ENSMUSG00000071655.13,Ubxn1,5800,5450.001,5851,5308,5685,5374,6087.698377526846,0.042218115115900956,0.043625913636814784,0.31408968368216533,0.3583043748979043,NS
ENSMUSG00000030852.19,Tacc2,20,12,14.001,13,11,12,220.2502220240185,0.211858864820097,0.27334687478391007,0.3143387945968518,0.3585529331832372,NS
ENSMUSG00000021243.15,Fcf1,2052.978,1876.972,2030.985,1860.989,1975.953,1854.947,2064.073347038505,0.04546542975810698,0.04708205186183787,0.31562984749028755,0.3599898230761792,NS
ENSMUSG00000037300.20,Ttc13,1257.999,1201,1267.999,1246.002,1326,1240,1519.973880889308,-0.04864572396337956,0.050356080482785885,0.31574668739528267,0.360087318637405,NS
ENSMUSG00000025257.6,Ribc1,47,35,31,38,43,52,46.84291546320846,-0.18390804273636893,0.22091159166720684,0.3160302331521492,0.3603748924812442,NS
ENSMUSG00000036061.11,Smug1,206,200,216.001,210,263.999,188.001,414.66088261039584,-0.09598873278665174,0.10113725160403506,0.31642029977141733,0.3607838647875271,NS
ENSMUSG00000030224.11,Strap,6305,5939,6000.999,6021,6452,6020,6996.44017409284,-0.03634849320335964,0.03788544633213885,0.3169022797613979,0.36129754552225296,NS
ENSMUSG00000045282.8,Tmem86b,249,323,278,352,327.999,253,229.76023735880244,-0.12814497908037434,0.13996424846855474,0.3181852531778468,0.36272423927739644,NS
ENSMUSG00000071054.13,Safb,5578.201,6035.365,5951.727,5235.419,6170.782,5376.911,6177.597289344583,0.04779011417376921,0.049805096120914584,0.31897169489039856,0.36358467067961553,NS
ENSMUSG00000058655.10,Eif4b,35796.999,32892.999,35986.994,34201.999,36884.999,34669.999,31248.526986135246,-0.032287764807659394,0.03390854850018482,0.3191348588979909,0.3637345493524199,NS
ENSMUSG00000029478.17,Ncor2,6747.002,6531,6618.001,6121.001,6882.999,6187.002,6052.809016149156,0.03287948937928706,0.034516624277054306,0.3191980556221456,0.36377047168609544,NS
ENSMUSG00000037111.10,Setd7,3119.999,3253,3219,3207,3633.001,2985,3775.8833113061346,-0.04779298458550566,0.049873554627339535,0.31961298796472026,0.36420719865028117,NS
ENSMUSG00000030844.12,Rgs10,10362,9754.001,10478.001,9962,11085,10511,7758.461934495524,-0.060184248648344645,0.06289972991228227,0.3203181486111421,0.3649745287261108,NS
ENSMUSG00000041375.20,Ccdc9,3359.999,3551.001,3569,3579,3812,3306.999,3308.632681814166,-0.04445446600260707,0.04649948163889956,0.3204192551290126,0.36505350795182573,NS
ENSMUSG00000097616.9,1110019D14Rik,23,26,30,27,17,21,118.19447673372002,0.1852545590207132,0.22634595211636982,0.32057597689096673,0.3651958276427551,NS
ENSMUSG00000021134.18,Srsf5,37697.474,36208.249,38252.614,35500.317,38310.819,33938.731,30963.98676712431,0.03820292931146973,0.04009615255240216,0.32088153010791887,0.3654774622986459,NS
ENSMUSG00000045822.5,Zswim3,58,53,53,41,52,48,103.76064804532186,0.15742189716303512,0.18116296112358443,0.3208868566485194,0.3654774622986459,NS
ENSMUSG00000020441.7,2310033P09Rik,524,499,546,529,570,528,538.9562744852724,-0.06665386793373204,0.06988478277555966,0.32117556267008607,0.3657700075513834,NS
ENSMUSG00000039756.13,Dnttip2,2122,1977.001,2176.001,2161.001,2222.999,2058.999,2104.538542142921,-0.054425650537865265,0.0569643673783449,0.3212695254380344,0.3658407338957704,NS
ENSMUSG00000087165.9,2010001A14Rik,109.999,116,114,112.999,135,119.999,195.65055717012427,-0.11538888276251001,0.1251615295394651,0.32155054701990526,0.36612443544170276,NS
ENSMUSG00000047656.10,Trpt1,56,58,40,42,44,45,87.40803971912914,0.1645126127974193,0.19275481691279578,0.3224113828951314,0.36706820442046334,NS
ENSMUSG00000066735.9,Vkorc1l1,1609.743,1471.555,1537.804,1406.819,1561.999,1443.767,1558.4574702397929,0.04558447026754112,0.04790520679092955,0.32284849159879336,0.36752941697521013,NS
ENSMUSG00000028284.14,Map3k7,2975.001,2677.992,2825.989,2640.002,2902,2567.994,3094.4282107858744,0.04403104003838988,0.046310909016809135,0.3230624910354781,0.3677365765821169,NS
ENSMUSG00000010554.15,Mettl16,1464,1287.001,1383,1257,1406,1277.001,1515.4250216125185,0.048635301160459936,0.051120297415451536,0.3231928461905683,0.3678484936868169,NS
ENSMUSG00000025733.18,Rhot2,1807.608,1751.37,1762.419,1605.431,1867.926,1619.756,2313.773327187069,0.044125375059150054,0.046447377745879696,0.3234685905599321,0.3680528958977111,NS
ENSMUSG00000025857.11,Dnaaf5,548,509,527,528,598,519,755.1299192196122,-0.06777976996348388,0.07142753745101658,0.323431513960516,0.3680528958977111,NS
ENSMUSG00000037370.14,Enpp1,464,462.999,445.999,386,441,438.001,288.104611370188,0.09136870305603098,0.09744834622821305,0.3234439943236274,0.3680528958977111,NS
ENSMUSG00000014907.11,Naf1,587.994,521,587.985,504.996,588,503.996,562.6961558956942,0.06615899348746329,0.06973217810100962,0.3237442186235254,0.36833001708648994,NS
ENSMUSG00000002524.18,Puf60,5540,5560,5720,5323,5739,5143,5982.666125693808,0.034342893119505793,0.036356631637930965,0.3239508131497427,0.36852855036640536,NS
ENSMUSG00000038384.17,Setd1b,2464.001,2629,2510.999,2340.001,2626.001,2278,2297.4901627899308,0.05111523519326133,0.05382295369991047,0.32416840461393776,0.3687395532621939,NS
ENSMUSG00000091764.5,Zfp964,44,33,45,23,40,38,58.798948692342066,0.18192876658206358,0.22294196790798795,0.3243150038022409,0.36886976908291724,NS
ENSMUSG00000028037.14,Ifi44,208,173.999,162,168,198,216,809.6725244773137,-0.10484414829630238,0.1132770944197032,0.32439090918281155,0.36891956127030057,NS
ENSMUSG00000026482.14,Rgl1,75,68,89,64,76,67,589.2893816425423,0.12564578315340602,0.13891602213105195,0.3245895678030023,0.3691089331631883,NS
ENSMUSG00000023921.10,Mmut,638,605,595,626,644,643,1372.929137790222,-0.0724082177552017,0.07662561898013237,0.3246414253040531,0.36913134832819505,NS
ENSMUSG00000117942.2,Maskbp3,617.365,628.619,631.066,569.516,651.205,543.641,621.5838672766606,0.0680093199597235,0.07194599118685895,0.3252227142008573,0.3697556858582618,NS
ENSMUSG00000044751.6,Atp5pb-ps,22.414,19.32,17.455,30.876,25.371,15.962,24.698609305030715,-0.20751140119549377,0.27429752494306414,0.32528160967549624,0.3697583338757288,NS
ENSMUSG00000061374.15,Fiz1,1326.001,1247,1344,1121,1355,1232,1315.768045772951,0.05859439868914548,0.061861603020779685,0.3252894442926598,0.3697583338757288,NS
ENSMUSG00000052783.17,Grk4,65,57,51,53,81,65,66.85305161882236,-0.16484030916660883,0.19513803906637708,0.3258893424882129,0.3704035751551172,NS
ENSMUSG00000073609.10,D2hgdh,687,684.531,647.597,610.999,656,639.999,797.4803071450856,0.06109975045788624,0.0646200317444655,0.32593922692407745,0.3704236087459602,NS
ENSMUSG00000026484.14,Rnf2,856,774.001,823.001,809.001,896,833,1426.1609817772805,-0.06386886659895605,0.06763579711809535,0.3262690660323066,0.3707617699405222,NS
ENSMUSG00000047714.15,Ppp1r2,3439.574,3167.276,3393.523,3169.765,3241.815,3174.955,3216.310660235277,0.039159306417691775,0.04155839685310565,0.32659723603962376,0.3710979676868197,NS
ENSMUSG00000055745.5,Rtl6,402,337,355,311,369,329,318.93503629451936,0.09052254287110112,0.097249632954201,0.32701866571908866,0.37154005525401157,NS
ENSMUSG00000045193.14,Cirbp,2777.001,2843.001,2984,2923,3160,2770.999,2894.5635991433464,-0.05552759379731626,0.05884815750007111,0.3272767648188398,0.37179650676837533,NS
ENSMUSG00000033478.7,Fhip2a,1048.001,1038,1098.001,1056,1216,1001,1490.1484997438222,-0.05337306966865036,0.056594973576269504,0.3275786697200569,0.37210266736526,NS
ENSMUSG00000060519.12,Tor3a,2084.002,1957.999,2023.999,1849,1900,2017.001,2585.783695053117,0.04988764266086618,0.05296715764242455,0.328153155170731,0.37271836605593517,NS
ENSMUSG00000027502.12,Rtf2,6852,6697.996,6994.997,6448,6797,6512.993,6721.798956378756,0.0354784030928049,0.03793143478301639,0.32924512041322357,0.37392164154930735,NS
ENSMUSG00000097944.3,A130014A01Rik,15,23,10,18,28,15,24.78487082067607,-0.2133093885745619,0.2927313530016418,0.3303925112057767,0.375187619281639,NS
ENSMUSG00000024165.10,Jpt2,3959.999,3594.989,3667.993,3634.999,3962.997,3833,3226.8433436541263,-0.0436331180055018,0.04664531686452867,0.3309864989317676,0.37582497451137026,NS
ENSMUSG00000007670.11,Khsrp,7695,7521,7628,7182,8172,7774.999,8176.201679025951,-0.03427299601813798,0.036828888900950214,0.3313529507336393,0.3762038692183488,NS
ENSMUSG00000022710.18,Usp7,7211,6819.988,6876.998,6502,7281.999,6383,6383.301977839712,0.03306727867023881,0.03559895832189822,0.3318194883474756,0.3766963108941238,NS
ENSMUSG00000020716.17,Nf1,1901.999,1845.999,1788,1905.999,2159,1682.001,2335.165764866508,-0.06512277648561218,0.06981535583619108,0.33195126962587135,0.37680866242723215,NS
ENSMUSG00000113640.2,Adat3,86.547,89.8,87.294,104.387,93.644,94.131,84.71101629663401,-0.13666360792341836,0.15623997016942567,0.33199064605079953,0.3768161103688179,NS
ENSMUSG00000056536.15,Pign,1417.877,1261,1243.881,1149,1384.999,1185.932,1650.371676371993,0.056795754208575966,0.06090392257991609,0.33288190643603677,0.37779036683188477,NS
ENSMUSG00000038217.14,Tlcd2,60.117,46.123,58.49,49.133,52,40.305,60.9620234686916,0.15579541615236317,0.18472904036538995,0.333184829557944,0.3780967880041378,NS
ENSMUSG00000001833.18,Septin7,5542.998,5382,5741.999,5345,6115,5430.999,6493.338999378051,-0.03464889923444285,0.03736501718238403,0.3332437121579251,0.3781262397934243,NS
ENSMUSG00000030031.15,Kbtbd8,81,75,76,60,76,68,99.0813899894906,0.13840744427463292,0.15930300663673116,0.3335920145954224,0.37848405331481433,NS
ENSMUSG00000040433.17,Zbtb38,727,736,715.999,713,802,736,1268.085501454183,-0.060957240430822304,0.06554830970245636,0.3338897815348325,0.37878446565545165,NS
ENSMUSG00000027162.8,Lin7c,4404,4247,4468,4223,4262,4090,4121.540093271725,0.03955323182466204,0.04261106757622522,0.33408259311115557,0.3789657627872567,NS
ENSMUSG00000121474.1,Nlrp1c-ps,199.127,790,695.416,819.079,1066.504,681,448.99353868875846,-0.2586098463521315,0.4383688283280285,0.33433839956580863,0.37921847512980844,NS
ENSMUSG00000054823.18,Nsd3,5012,4799.999,5038.001,4867,5259,4954,5408.509289921172,-0.03891735050212222,0.04196737308485071,0.33443020256979156,0.37928513739347325,NS
ENSMUSG00000041992.10,Rapgef5,19,12,11,5,11,16,54.04183757034394,0.2166257773528999,0.3056337313529768,0.33467204277248597,0.37952193039269766,NS
ENSMUSG00000021252.12,Erg28,1492,1384,1474,1414.999,1535,1487.999,1492.256572253909,-0.04556307557479281,0.049075442000021646,0.3348739609559473,0.3797134090705187,NS
ENSMUSG00000072825.13,Cep170b,1819.001,1660.001,1676,1703,1892,1707,3842.7494865109024,-0.055570814637210024,0.059849571987762085,0.33503076051581715,0.3798536950042583,NS
ENSMUSG00000026289.16,Atg16l1,1416,1573.999,1456.001,1447,1523.999,1228,1442.5971900876134,0.0630874757611334,0.06804024632895864,0.33506601745403486,0.37985616333544103,NS
ENSMUSG00000016493.14,Cd46,25,30,11,26,31,24,36.05910446758675,-0.19902931803582466,0.264984310292344,0.3352293331908247,0.3799287833626372,NS
ENSMUSG00000021036.11,Sptlc2,4133.001,3770.999,3878.001,3646.001,3918.001,3743.999,5721.323143261357,0.03814830823756621,0.041219547248008526,0.335227185526313,0.3799287833626372,NS
ENSMUSG00000112160.2,BC024063,35.927,26.416,31.959,17.074,33.892,26.113,59.84771134406632,0.18650107641978858,0.23922276832480285,0.33522432764447296,0.3799287833626372,NS
ENSMUSG00000039480.15,Nt5dc1,424,423,475,466,461,448.001,511.12796739361045,-0.07104821927431774,0.07686761970500496,0.3352996070952264,0.3799709255180583,NS
ENSMUSG00000040520.8,Manea,304,285,351,323,352,315,549.2691870064306,-0.0854911470106602,0.0932302526825346,0.33541225027717786,0.3800610686730643,NS
ENSMUSG00000079036.11,Alkbh1,1506.999,1675.002,1667.999,1727,1890.001,1434.999,1571.8441019819682,-0.06869951923079902,0.07438139578337791,0.3360759483011668,0.3807755416223284,NS
ENSMUSG00000097885.8,5031434O11Rik,63,66,61,74,106,44,72.57766869919091,-0.17471999534360788,0.21863073878733622,0.3373225273983018,0.38215021528361287,NS
ENSMUSG00000068130.13,Zfp442,13.461,23.265,16.399,27.928,26.272,9.792,47.543062066354985,-0.19934248897108367,0.2677083813913424,0.33747816671557346,0.38228882197838904,NS
ENSMUSG00000040250.15,Ints13,902.001,798.002,832.999,838.002,960.001,806,1039.3801558157675,-0.05420842898882348,0.058797097400490134,0.33849348952341374,0.3834011383110436,NS
ENSMUSG00000020420.9,Zfp607a,109.47,132.335,113.691,142.433,136.483,108.461,146.67993519997674,-0.11867051117391672,0.1348524252854513,0.33977814852786703,0.3848182739466907,NS
ENSMUSG00000051550.11,Zfp579,82,91,78,60,77,84.999,219.46227827147558,0.13233086192670873,0.15365820292965762,0.34089488625688197,0.3860449683321278,NS
ENSMUSG00000067212.9,H2-T23,22607.573,21029.695,22108.861,19531.192,21637.5,20792.927,19095.55925070454,0.06266076943587155,0.06842571709269324,0.3410351140600421,0.3861656853122437,NS
ENSMUSG00000004266.16,Ptpn6,25865.999,22883,24079,21714.001,23455.999,22954.999,17034.989373428914,0.07127013640146314,0.07813642493773038,0.3414766830876201,0.3865941164892139,NS
ENSMUSG00000044949.5,Ubtd2,96,111,109,98,88,94,102.04010650334433,0.12975433231731606,0.15030299589524695,0.34148080846034107,0.3865941164892139,NS
ENSMUSG00000051285.18,Pcmtd1,1485,1473.999,1555,1366,1597.002,1340,1705.0911136940774,0.05017534558599187,0.05480551093814507,0.34192291091197463,0.3870564654970628,NS
ENSMUSG00000044452.11,Zfp507,10,13,19,19,19,13,435.05554637415474,-0.19356510993153947,0.2592966784023315,0.3421485761386258,0.3872737407392647,NS
ENSMUSG00000033486.15,Catsper2,99.001,103.001,114,107.001,95,76,108.49269205311239,0.13676129971781872,0.1606201353425001,0.3426437428399316,0.38779598847141084,NS
ENSMUSG00000031667.17,Aktip,535,469,506.999,496.999,553.999,510.999,682.5918515456431,-0.06246309784991603,0.06845772728532902,0.3427843048644769,0.3879168397318211,NS
ENSMUSG00000024513.17,Mbd2,8473.001,7782,8369,8163.001,8597,8337.001,7415.323221796252,-0.04504475805265459,0.049318515606171245,0.3428200200762348,0.38791902744732004,NS
ENSMUSG00000042564.15,Fam227a,11,19,10,9,10,11,23.90290059779252,0.2202208114289802,0.3251879414497447,0.34288316616391923,0.3879522511636895,NS
ENSMUSG00000033623.14,Pcgf3,524,516,521.999,514,626,487.999,1213.6391419130973,-0.07032594599553173,0.07731056924887007,0.3429373863146093,0.3879753701527743,NS
ENSMUSG00000038650.16,Rnh1,8235,7730,7742,7719,8648.001,7933.999,7403.2067121610435,-0.051010420546356045,0.05584467868257043,0.343030154640539,0.3880038677834229,NS
ENSMUSG00000097093.4,C330013E15Rik,9,13,24,14,26,18,36.26705544722859,-0.2077165759115934,0.29268580679389816,0.34302160656842823,0.3880038677834229,NS
ENSMUSG00000005506.17,Celf1,2622.001,2866,2645,2569.001,2887.999,2283,3625.0580461619934,0.05398667087500956,0.05914844192118152,0.34334413118914103,0.38832075824336715,NS
ENSMUSG00000039968.10,Rsbn1l,2371,2446,2276,2263,2524.001,1936,2174.1763645695955,0.059289143334221917,0.06506888867586566,0.3437995092239107,0.38879749501853134,NS
ENSMUSG00000045519.16,Zfp560,143,127,149,134,170,148,172.16877900765098,-0.11082571890826337,0.1260802052279343,0.3442236546288786,0.389238820886599,NS
ENSMUSG00000100084.3,2310068J16Rik,19,29,23,17,22,18,30.628508533862544,0.19431989179985065,0.26310924274195313,0.34461908070095465,0.38964758799616606,NS
ENSMUSG00000044471.14,Lncpint,67.999,92,85.002,82.999,60,67.002,79.17321114843463,0.15493011334287338,0.18941656220117128,0.34509621489309084,0.3901486497604964,NS
ENSMUSG00000073155.13,Stmp1,2256.999,2195,2571,2164,2285,2216,3338.1796240045114,0.053204193075536574,0.05854958617186246,0.3455004443803561,0.39056719854495264,NS
ENSMUSG00000007021.6,Syngr3,18,10,13,10,13,9,67.90891451633392,0.20493292459009194,0.28923340211566556,0.3461995292239902,0.39131894813259965,NS
ENSMUSG00000041765.7,Ubac2,2387,2245,2474.999,2278,2342,2183,2236.977053673289,0.04189511792126951,0.046235883801587885,0.3463366518276773,0.3914354107221672,NS
ENSMUSG00000034620.18,Rxylt1,575,586,605,550,603.001,511,737.2726483464444,0.06471462103995297,0.07159050712885749,0.34689040344654565,0.3920226850483893,NS
ENSMUSG00000026070.17,Il18r1,11,11,17,14,10,5,39.97507918414113,0.2212658129640887,0.33410989016855613,0.3473754349896114,0.39253219051227195,NS
ENSMUSG00000057554.14,Lgals8,480,388,429,482,454.999,424.999,1726.387653098382,-0.08370777166734623,0.09384252401445481,0.34859020145084746,0.3938273596281072,NS
ENSMUSG00000121395.1,ENSMUSG00000121395,435.902,481.497,480.257,445.291,626.436,419.574,538.2837726846977,-0.09425040070421689,0.10652255932576639,0.3485819819448786,0.3938273596281072,NS
ENSMUSG00000037636.7,Slc25a43,45,32,25,36,33,48,87.42144789629484,-0.16297620052144351,0.20545214619789864,0.3496355650900395,0.39496952227534915,NS
ENSMUSG00000019143.16,Hars2,748,835,733,820,870,714.999,883.4942582136906,-0.06610096373640628,0.0736601254139176,0.35010915629170086,0.39546561496140087,NS
ENSMUSG00000017747.14,Ghdc,295,285,310,253,305,272,465.7698470110045,0.07722739998047275,0.08654123270951108,0.350265265858984,0.39556412744479874,NS
ENSMUSG00000050312.13,Nsun3,525.999,503,490.001,476.001,490.001,465,717.460277085394,0.06351044775111461,0.07072963896723967,0.35023442510517855,0.39556412744479874,NS
ENSMUSG00000031916.18,Cog8,1413.97,1323.962,1357.653,1306.932,1455.635,1436.678,1566.6406261178226,-0.052368871202148455,0.05827866623266298,0.35090902042522837,0.3962369313119041,NS
ENSMUSG00000039081.11,Zfp503,13.003,16,19,18,23,18,24.992871893649784,-0.1964245369878203,0.27368894310873804,0.3509300349596851,0.3962369313119041,NS
ENSMUSG00000045757.7,Zfp764,169.581,170.327,190.745,169.8,213.724,182.036,206.4229839585745,-0.09750590410811438,0.1112531224386615,0.35149846356431397,0.3968397263896389,NS
ENSMUSG00000040936.16,Ulk4,58,50,44,47,63,62,108.13463758428107,-0.1516102213229112,0.18739772419898518,0.3516340563227078,0.396953781827925,NS
ENSMUSG00000049624.15,Slc17a5,188,185,191,178,235,185,454.2648637953716,-0.0911087388198296,0.1034551019347962,0.35186204510189933,0.39717210890642973,NS
ENSMUSG00000060336.7,Zfp937,13.539,15.211,6.89,10.072,7.302,9.504,31.040091870937836,0.21649630428182146,0.32712486218493086,0.35242406586515634,0.39776740203750643,NS
ENSMUSG00000047888.11,Tnrc6b,1662.999,1638,1592.999,1564,1658,1407.999,2253.7171265460747,0.05939199678512319,0.0664365010596891,0.35287303156861793,0.3982349898282496,NS
ENSMUSG00000121445.1,ENSMUSG00000121445,26.357,30.724,25.878,26.164,56.773,26.166,31.756104931131578,-0.21573403540277852,0.32581835726116326,0.3530896092962346,0.3984402499556468,NS
ENSMUSG00000022142.9,Nup155,997.001,1040.999,1050,1112.999,1126,942.999,1212.2040722308432,-0.057191659602511345,0.06398895433572095,0.35319739710301,0.3985227189676589,NS
ENSMUSG00000072809.3,9330160F10Rik,152,170,106,130,158,194,129.03984569967912,-0.14896158303389861,0.18410304276363595,0.3536050575252781,0.3989434933742158,NS
ENSMUSG00000038633.6,Degs1,3979.999,3708.001,4052,3819,4169.999,3919,3705.982916354105,-0.03733451778106975,0.041928407023844164,0.35405307235494893,0.39940970919067476,NS
ENSMUSG00000047037.6,Nipa1,16,15,14,20,15,19,290.3749329146276,-0.18575841992315392,0.2530115018284129,0.35450737026477613,0.3998829207023992,NS
