gene_id,gene_name,ASHL_1,ASHL_2,ASHL_3,CTRL_1,CTRL_2,CTRL_3,CTRL_4,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000196937.11,FAM3C,1127.431,1481.498,1955.999,2773.383,2873.166,2767.589,2610.203,2305.1262793577016,-1.027232751843739,0.04819786235944336,1.5560200633676757e-102,1.2886592042443238e-99,Down
ENSG00000105520.11,PLPPR2,4113.999,5140,6662.999,2755.001,2658.999,2571,2433,3074.813796158652,0.8485238703612232,0.04000365099159071,9.023976140463925e-102,7.0582533378662e-99,Up
ENSG00000108679.13,LGALS3BP,1974,2361.001,3437.001,1056.999,943.999,1052.999,749.998,1888.761030864957,1.2553999324584662,0.059468660165057044,8.977193298243508e-101,6.65210023399844e-98,Up
ENSG00000134871.19,COL4A2,7893.001,9005,13178.999,4584.999,4016.998,4447.999,3452,7432.573672031815,1.0961306091588157,0.052458226891032106,1.1081854214200225e-98,7.801071274086249e-96,Up
ENSG00000111667.14,USP5,1219.001,1351,1928,2749.999,2528,2626.001,2471.999,2419.86655702223,-0.9571961776091863,0.046770713664041695,6.745047650643942e-95,4.52207266063886e-92,Down
ENSG00000166326.7,TRIM44,2145,2468,3582,4309,4155,4002,3811,3384.5584661834055,-0.7469891513773034,0.03699515433003994,1.5483748817425946e-92,9.908895436388177e-90,Down
ENSG00000110400.11,NECTIN1,4513,5648,7343.999,3042,2726,2582,2436.001,3754.85177688931,0.9350827925143634,0.046352171431940765,2.4448138250907324e-92,1.4965449497153228e-89,Up
ENSG00000114554.12,PLXNA1,3493,3941,5749,6792,6234.001,6279.999,5891.999,5471.427748085218,-0.6912000572497186,0.035023157905649555,1.9565555113608536e-88,1.1477643768520607e-85,Down
ENSG00000142459.9,EVI5L,2499,3107.001,4073,1705,1599,1510,1408.999,1895.4937879720549,0.8730020090949754,0.044551887313075765,2.118214599748159e-87,1.192893733994173e-84,Up
ENSG00000115414.21,FN1,2952.999,3716.001,5661,1607.001,1514.998,1560.001,1536.001,2095.98078012495,1.1941825311575502,0.061132065597412494,9.172692803056694e-87,4.9670131528552e-84,Up
ENSG00000086300.17,SNX10,539,683,818.001,1507.999,1656.998,1474.999,1350.001,1284.638429806709,-1.2881978185375684,0.0671398799222442,5.923726788437595e-84,3.088894424237515e-81,Down
ENSG00000147100.11,SLC16A2,2482,3137,4166,1631,1481,1469,1452,1746.6284034875557,0.9278329419309073,0.048411946609183104,1.0247451556323943e-83,5.152638230767314e-81,Up
ENSG00000114353.17,GNAI2,5063,5591,7720.001,3265.998,2855.999,2871.001,2492,4269.230400321784,0.9190117804764814,0.048024848706566405,1.753533777239245e-83,8.513104155086666e-81,Up
ENSG00000038427.16,VCAN,3278.999,3559.002,6036.999,7406.999,7314,7191,6675.999,6561.3793757428675,-0.9201067853269834,0.048722357660438795,2.1206712165844736e-81,9.952310019430935e-79,Down
ENSG00000147416.11,ATP6V1B2,2829.001,3372,4372,5460,5329,5351,4894.999,4778.479845661029,-0.7393967675600637,0.0392593356607124,5.521991090363715e-81,2.507874598749379e-78,Down
ENSG00000169018.6,FEM1B,2007,2321,3317,3631,3687,3625,3224,3428.5224568531316,-0.6453808153520368,0.03439017519960082,3.780296546852642e-80,1.6632123463480734e-77,Down
ENSG00000286190.2,ENSG00000286190,6558.338,7404.559,10370.634,5175.377,5046.226,5028.057,4564.494,5391.55456646016,0.5354225679155581,0.028587631724905534,1.7631792247765612e-79,7.522363728978547e-77,Up
ENSG00000169862.21,CTNND2,5840.553,7114.998,9336.001,4430,4294.001,4091,3638.001,4389.885793093443,0.6780105003314894,0.036352649334270556,2.5137704183893346e-79,1.0409227564853952e-76,Up
ENSG00000140105.18,WARS1,2699.997,3326,4428.001,1883,1661.999,1669,1481.001,2135.2000331090558,0.8775400869990329,0.04719394792734328,4.4763475378707524e-79,1.800642771019495e-76,Up
ENSG00000134817.12,APLNR,348,363,619,1609,1303,1659,1104,1053.7870125406257,-1.824086904289727,0.09896430886295829,7.412306494227999e-79,2.8988295314509994e-76,Down
ENSG00000152332.16,UHMK1,1088,1270,1754,2248,2336,2412.999,2172,1882.4064816024586,-0.9078983581474027,0.04921866605883931,7.519928814667435e-78,2.8614345346406165e-75,Down
ENSG00000116539.14,ASH1L,930.999,1011,1540.545,2091.999,1950.999,1973.692,1715.999,1664.5781700014527,-0.9033319735692357,0.04911357374898662,1.9970415663616153e-77,7.399039003369785e-75,Down
ENSG00000071242.12,RPS6KA2,2330.001,2931.001,3808.001,5103,5005,4659.999,4571.999,4428.1916365710995,-0.8425358903659731,0.04599698047157856,7.14345177210955e-77,2.5787860897315474e-74,Down
ENSG00000072110.16,ACTN1,1392.547,1640.37,2458.047,883.768,827.037,847.251,765.79,1109.7554472166648,0.9468191797446047,0.05225976818955652,3.437077199801829e-75,1.209765247400249e-72,Up
ENSG00000182272.12,B4GALNT4,2664,2883.998,4009.001,5164,4862,4980,4910.001,4290.107736294625,-0.8063512566576662,0.04528874138933027,7.618819130114928e-73,2.6162281593387332e-70,Down
ENSG00000108592.17,FTSJ3,301,405.001,526.001,1001.999,877,926,814.001,733.4703112539447,-1.2959342458309686,0.07291354315542956,1.3517164038114719e-72,4.5311464879194554e-70,Down
ENSG00000168785.8,TSPAN5,981,1186.999,1678.073,2171,1993.001,1956.001,1836,1853.3685184699943,-0.8028332770295866,0.04545993725522002,9.972243103375906e-72,3.2650979221495206e-69,Down
ENSG00000101489.20,CELF4,2226.001,2749,3278.266,4827,4863.001,4485,4600.434,3996.5283223608317,-0.9235631523646233,0.05312938003363306,1.5344483485562132e-69,4.909885977118847e-67,Down
ENSG00000120137.7,PANK3,3005.741,3531.206,4995.266,5928.499,5809.867,5679.941,5202.225,5118.606759445589,-0.7256605226701865,0.04267139145355575,1.1032194483280875e-66,3.451605914002477e-64,Down
ENSG00000167460.17,TPM4,4952.937,5932.885,8119.838,4143.956,4028.968,3919.967,3607.903,4058.5455672231374,0.5119929287011864,0.03005564286074719,2.940323935148922e-66,8.999308844122103e-64,Up
ENSG00000050748.18,MAPK9,1239.648,1526.999,2062.703,2604,2595.085,2545.09,2354.001,1844.1023856645863,-0.8150542925011051,0.04881977278561341,1.6601646236281838e-64,4.973076114055575e-62,Down
ENSG00000182473.22,EXOC7,2386.001,2593.999,3755.999,4207.001,3992,4116.001,3720,3595.9372435151267,-0.6279963923095397,0.037537495859253964,2.459506209399816e-64,7.2140391504458355e-62,Down
ENSG00000078304.20,PPP2R5C,1386.999,1697.001,2322.998,2715,2752.996,2605.999,2418,2330.4675384630846,-0.7092623008127416,0.04263356933497368,6.213776001968302e-64,1.7853827006471778e-61,Down
ENSG00000171735.21,CAMTA1,2684.001,3034,4171.999,4456.998,4578.002,4510.999,4127,3874.303564743093,-0.5878929078938896,0.035471273931450005,4.694535073793201e-63,1.3218871860786895e-60,Down
ENSG00000111540.16,RAB5B,1929.003,2303.001,3284.007,3636.001,3413,3447,3299,3067.6132903576326,-0.6333473568985664,0.039177789417571475,2.5862396677146203e-60,7.139542800343949e-58,Down
ENSG00000117461.15,PIK3R3,2606.999,2949.999,4161,4896,4566.001,4482,4125.999,4339.905496429075,-0.6451328039095817,0.04015514279154082,1.1764558165830086e-59,3.185254123398496e-57,Down
ENSG00000064042.18,LIMCH1,908,1058.001,1424,1799.002,1772.999,1778.001,1531,1395.7935305213337,-0.7675636461109698,0.04801011264793743,1.9578789627118465e-59,5.200939229437752e-57,Down
ENSG00000065559.15,MAP2K4,1787.994,2289.972,3092.969,1315.927,1236.975,1282.956,1126.12,1743.8200778179728,0.7591417697064099,0.047853559949916837,1.452170670648773e-58,3.786131642974829e-56,Up
ENSG00000106366.9,SERPINE1,284,419,574,40,51,42,59,149.95637656620607,2.869515023294657,0.1896608115501278,2.4892413126464708e-58,6.372005171045392e-56,Up
ENSG00000115091.12,ACTR3,1990,2385.001,3241.999,3539.001,3471,3411.999,2987,3012.8330156001207,-0.56768596704814,0.035768202244164285,5.041214496113743e-58,1.2674153373354533e-55,Down
ENSG00000138760.11,SCARB2,6431,7691.998,10537.001,5309,5271,4954.999,4484.011,7114.565323153656,0.5369216647934434,0.034027595014645536,2.585905491510944e-57,6.387186564032032e-55,Up
ENSG00000173020.11,GRK2,1091.001,1444.999,1898,2282,2227.999,2253,2085.001,1954.88707637339,-0.7497245052633508,0.04854375091716899,1.0995031882068544e-55,2.668949204614535e-53,Down
ENSG00000231925.14,TAPBP,618.999,868.002,1141.009,356.002,327,338.999,272,519.3285458133178,1.2345091592354798,0.0802900383502194,3.3752006905618215e-55,8.054144156342353e-53,Up
ENSG00000069275.13,NUCKS1,5007,5610,7900,8154,7916,7916,6769,7216.317549760929,-0.4827646558148368,0.03140036245483351,1.5275562351821101e-54,3.584410705854821e-52,Down
ENSG00000264364.3,DYNLL2,12224,14580,18348,9521,8961,8637,7505,11403.95030797604,0.6297672024694742,0.041134598511379,1.9956518764921892e-54,4.606029962153038e-52,Up
ENSG00000129116.20,PALLD,1459,1779.735,2876,941.001,925.001,963.001,788,1262.7269896964604,0.9633141272888263,0.06399991045800785,5.010324206802006e-53,1.1377476533478298e-50,Up
ENSG00000196233.14,LCOR,1805,2079,2919.002,2991.999,3075,2994,2743.999,2738.500058202881,-0.5483998101060956,0.036546543545503865,3.780503966807786e-52,8.448526245823304e-50,Down
ENSG00000137575.12,SDCBP,2286.998,2590.999,3923,1623.999,1599,1711,1378,1961.0120915675911,0.7045554676858625,0.04741091443508881,1.003732812540809e-51,2.2080553543378203e-49,Up
ENSG00000103769.10,RAB11A,2146.999,2612,3643.999,3785.999,3906.999,3805,3556,3395.1639715226233,-0.597114375106412,0.04024551310334669,3.3891633042720853e-51,7.340927717053337e-49,Down
ENSG00000163950.13,SLBP,283,397,570,800.001,853.001,831.999,707,658.320958914446,-1.1029027816647978,0.07467991305928509,4.06124826052201e-51,8.663380948468087e-49,Down
ENSG00000105825.14,TFPI2,7088.001,8701,13442,2569,2838,3162.001,2055,5041.228728436508,1.640012993020073,0.11251981509273133,9.680194097905687e-51,2.03414108514051e-48,Up
ENSG00000135900.4,MRPL44,223,254,364,587,578,547,531,509.23324590993894,-1.1538335100150083,0.07884943799210656,2.8489579292706466e-50,5.813112853072672e-48,Down
ENSG00000159840.16,ZYX,1507.001,1916,2659.999,1132,1107.001,1070,1004,1233.1706979653604,0.7203875825729219,0.04924488467442337,2.8358873416308443e-50,5.813112853072672e-48,Up
ENSG00000132182.13,NUP210,1435.999,1674.001,2595.142,1011,914,921,779,976.0856996599473,0.8714845078030088,0.05964472264214109,2.8941015023836775e-50,5.820865007437113e-48,Up
ENSG00000183741.12,CBX6,3500,4113,5481,2596,2397,2227,1862,2687.9285645137893,0.766345160397185,0.05267056136753588,7.408875913934452e-50,1.4691487886237063e-47,Up
ENSG00000122786.20,CALD1,1369,1531.001,2500.001,812.998,822,905,740.001,1092.4003561088668,0.9294993000256776,0.06489127840317101,2.116913590928631e-48,4.139448117595027e-46,Up
ENSG00000109819.9,PPARGC1A,485.001,605.999,938,1139,1148,1161,1115,945.1838811992781,-0.9282965709938631,0.0648216809556691,2.209699378018824e-48,4.26169281412699e-46,Down
ENSG00000116133.13,DHCR24,3996,4719.001,6606.999,3424,3186.999,3099.001,2970,3499.0933196221777,0.5059070783737356,0.0354998102224171,2.77703853732979e-47,5.283503455008934e-45,Up
ENSG00000162407.9,PLPP3,276,267.793,407,725.244,677.799,693.831,562.852,531.3605510579869,-1.2109136849963393,0.08608574783941554,8.978281050619514e-47,1.6854029188222952e-44,Down
ENSG00000080503.25,SMARCA2,1489,1886.999,2376,2773,2837.169,2675,2553.394,2468.4852572191776,-0.6596602674122126,0.047068583253528216,2.9810273235490204e-46,5.522353116874561e-44,Down
ENSG00000108578.15,BLMH,382.999,463,672.001,877,868.999,883,829,793.0446978157759,-0.9366115994896529,0.06748238035083315,1.1648389486021373e-45,2.129839942515518e-43,Down
ENSG00000159176.14,CSRP1,1652,2129.999,2947.999,1164,1204.002,1265.998,1076.999,1272.5265326413653,0.7360191042200983,0.05307226754398731,1.40535241647473e-45,2.5366611117368873e-43,Up
ENSG00000196498.15,NCOR2,2847,3359.998,4506.999,2168.999,2060,2031,1863.001,2104.3374773652995,0.6341683838688043,0.04587501926876507,5.3385012868249606e-45,9.514020204709951e-43,Up
ENSG00000100427.16,MLC1,555,660,1042,1638,1416,1506,1125.001,1102.5906733868621,-1.0795336769414454,0.07893079484811258,2.359597558564717e-44,4.1525967533790814e-42,Down
ENSG00000158856.19,DMTN,2729.04,3414,4150,1948.001,1922.997,1814.999,1775.002,2178.23662152154,0.7027028432489549,0.051469353641685034,3.3365219491581183e-44,5.799369447184833e-42,Up
ENSG00000168615.13,ADAM9,2248.001,2743,3968,1693,1640.001,1798,1370.001,1980.7575187137431,0.6862367715607856,0.05026104730777766,3.7028709158135456e-44,6.357648734602305e-42,Up
ENSG00000196072.12,BLOC1S2,666,735,1026,1332.001,1406.999,1244,1132,1124.0795976687816,-0.8162451450380707,0.0600178057933078,4.672130474275549e-44,7.925171680400657e-42,Down
ENSG00000034053.15,APBA2,1755.001,2071.001,2899.001,3120,2922,3010,2910.999,2679.481745021331,-0.5846402116378452,0.04292638374506461,1.33589280498038e-43,2.2390517620617584e-41,Down
ENSG00000215193.14,PEX26,802.074,981.093,1328.131,1568.989,1525.331,1503.826,1304.518,1216.1988951086719,-0.671716758587813,0.04951218461386077,1.3528628598009098e-43,2.240818376839648e-41,Down
ENSG00000099875.16,MKNK2,1327,1362,2032.999,798.001,810,823.001,683.999,992.9476564427014,0.8298528397488258,0.06150862577501862,2.0402494703026404e-43,3.3400781735338226e-41,Up
ENSG00000205922.5,ONECUT3,757,910,1267,491,418,451,397,515.8321962317866,0.9604427398875706,0.07156625878386443,6.621374533890731e-43,1.0715210581913516e-40,Up
ENSG00000162909.18,CAPN2,1703,1974,2821.999,1362,1183,1168.001,1026.999,1581.8138044234731,0.6842893327802956,0.050960966999787395,8.119899834353625e-43,1.2990917019075534e-40,Up
ENSG00000278845.5,MRPL45,157.704,169.232,231.175,434.092,476.339,451.297,433.967,376.49994909314034,-1.401187284128162,0.10493035675030099,8.325856304657251e-43,1.3170756282389824e-40,Down
ENSG00000108819.11,PPP1R9B,2083,2361,3072,3822,3475,3551,3404,2977.7998715453223,-0.6622541986683392,0.049659913611595455,3.310619367537521e-42,5.178912230617862e-40,Down
ENSG00000100014.20,SPECC1L,1027.418,1157,1704.693,2024.437,1827.404,1830.001,1695.136,1466.9848574919774,-0.6737788879932927,0.050846106291025844,9.35804310714924e-42,1.4478229550060898e-39,Down
ENSG00000130635.17,COL5A1,635.001,796,1152,361,286,382,283,458.0062469779754,1.180724484766411,0.08947869203462512,1.426085142560488e-41,2.1823752958814252e-39,Up
ENSG00000171603.18,CLSTN1,5443,6446,9073.001,9672.999,8758,8664,8225.999,8221.962532845628,-0.5074995975540018,0.038209343512280426,1.8097495185320676e-41,2.7397272549906427e-39,Down
ENSG00000163013.12,FBXO41,3718,4482,5920,3049.999,2821.001,2904,2571.994,3464.208212023558,0.5518806124324662,0.041866750421102585,5.971068097709703e-41,8.943262526346268e-39,Up
ENSG00000168546.11,GFRA2,276,349,488,674,702,680,718.999,605.2994982148139,-1.0622376097488326,0.08136838199558924,9.881064569021304e-41,1.4643737691289572e-38,Down
ENSG00000109079.10,TNFAIP1,1551,1789,2491.001,1164,1091,1110,1002,1315.319883667903,0.6476216980921498,0.049623108204583724,1.6352790184571423e-40,2.398238885506053e-38,Up
ENSG00000204580.14,DDR1,3847.998,4209,6081.997,7623.002,6797,6897.001,5645,6939.415157653098,-0.6731316514083008,0.05174148050492387,2.2928704707498657e-40,3.3279714801739543e-38,Down
ENSG00000076641.4,PAG1,789,932,1281,1496,1447,1449.999,1252,1151.7257168176427,-0.6574655852461961,0.05069662414894606,4.423556857224322e-40,6.355026223761349e-38,Down
ENSG00000129911.9,KLF16,801,918,1219,472,463,427,398,589.6919079436362,0.9667067053684059,0.07503006608662476,7.962600768847388e-40,1.1323783457030543e-37,Up
ENSG00000124422.12,USP22,9885.999,11428,15595,15802,14806.999,14708.977,13967.001,13929.503048127739,-0.4343265892180614,0.03347866458045147,8.448325460088792e-40,1.189439741525901e-37,Down
ENSG00000143418.20,CERS2,1211,1443.001,2026.999,929,927,889,780.999,1149.6549062313704,0.6369754541278696,0.04935648139166528,1.1883606416076283e-39,1.6565276706132473e-37,Up
ENSG00000108947.5,EFNB3,5132,6249,8822,4623,4402,4387,4098,4771.819673824233,0.43572170833067586,0.03376144503718124,2.0443358874838206e-39,2.821784799988697e-37,Up
ENSG00000128564.8,VGF,46156,58388,73693,37229,37577,37423,34263,37136.74398108947,0.5203547294100423,0.04036718562246334,3.0451902084665054e-39,4.16244980048543e-37,Up
ENSG00000041353.10,RAB27B,540,674,914,1178,1256,1212,1117,1099.577098293905,-0.9056985061585484,0.07128522531826423,7.009721807748393e-39,9.489410897239387e-37,Down
ENSG00000122012.14,SV2C,3302,3866,5705,2806,2545,2611,2219,2816.6931977315808,0.5646120304647053,0.04419362108860112,1.1046588046725227e-38,1.4811896486651855e-36,Up
ENSG00000187498.16,COL4A1,6755,8309,12405,3927,3537,4211,3101,6546.925142059277,1.0969167376284732,0.08647189142229494,1.1745692556546319e-38,1.5600717500341095e-36,Up
ENSG00000105419.18,MEIS3,1926.402,2219.225,3039.835,1551.455,1527.954,1505.444,1317.558,1772.8978988297333,0.5195697228451335,0.04066680391568089,1.330121729110594e-38,1.750166712537201e-36,Up
ENSG00000119541.10,VPS4B,371,406,555,747,799,738,677,737.8940521741165,-0.8886764204235098,0.07055580270730151,2.7503550706367914e-38,3.585393429582906e-36,Down
ENSG00000112977.16,DAP,986,1056,1639,671,612,617.001,559,826.5346123636236,0.8020875340183533,0.0639835830770256,5.62048944745715e-38,7.259712929426534e-36,Up
ENSG00000112078.14,KCTD20,2226,2730.999,3737.001,1891,1845,1783.998,1663,1732.2422405838574,0.5064965620193439,0.0401046252345003,8.814507620125062e-38,1.1281768434885522e-35,Up
ENSG00000135862.6,LAMC1,2072,2509,3986,1359,1289,1539,1051,1864.9308465778608,0.9139427229758315,0.07318736603287948,1.1187939364659808e-37,1.4190540388742832e-35,Up
ENSG00000060138.13,YBX3,635,714.001,1089,366,327,383,274,497.3058274775145,1.0631272124763844,0.08530125868534405,1.924306239027571e-37,2.41895603029189e-35,Up
ENSG00000090520.12,DNAJB11,693.999,816.013,1156.493,1324.7,1378.569,1218.99,1223.082,1171.2996860631263,-0.6968740689466069,0.0562325796901225,5.135680289709947e-37,6.398694052993482e-35,Down
ENSG00000155189.12,AGPAT5,1061,1213,1784,794,777.001,715,636,845.838446255676,0.6980750366392703,0.05652536632536621,8.69852613773046e-37,1.0742679780097118e-34,Up
ENSG00000110721.12,CHKA,650.999,768.001,1065,1249,1170.001,1228.998,1038,1064.202925161603,-0.6615183103548435,0.05353446054715621,1.039163542421239e-36,1.2722072620650977e-34,Down
ENSG00000167178.17,ISLR2,6047,7673.001,9865,11735.794,11358.001,10683,10705.001,9440.25527647486,-0.660539353307005,0.05363742442677136,1.763362687613534e-36,2.1402054550785296e-34,Down
ENSG00000106089.12,STX1A,600.999,691.001,936.999,1145.002,1173,1166.001,1222,1047.8662979140051,-0.8205453995800969,0.06696116887295515,1.861677078547504e-36,2.2402180845188298e-34,Down
ENSG00000054965.11,FAM168A,3537.001,4061,5732.001,6254,5494,5483.999,5079.001,5229.98103692691,-0.4937723607286092,0.03992276260328253,2.3350774573869254e-36,2.78606402733479e-34,Down
ENSG00000102241.12,HTATSF1,1614,1895,2648,2709.999,2597.001,2529,2297,2342.167558669362,-0.47098741837987196,0.03817541910081925,3.2621536774583985e-36,3.859484170162756e-34,Down
ENSG00000167930.17,FAM234A,1408.001,1720.001,2571,1098.998,968.001,994.998,822,971.1516909846334,0.7681786061343023,0.06313947519063004,5.965385424541197e-36,6.99888844934296e-34,Up
ENSG00000151012.13,SLC7A11,696,766,1249,401,390,397,270,598.6037105498714,1.097983681240948,0.09065481318018415,1.476803369298985e-35,1.7183400525917692e-33,Up
ENSG00000136295.16,TTYH3,9155,10820.001,14957,7896.001,7076,7052,6585,6005.393684632644,0.5202854781483585,0.042685562932934636,2.0968407289018487e-35,2.4075090930420406e-33,Up
ENSG00000167971.16,CASKIN1,3206,3763,4986,2619.001,2451,2343,2230,3017.5218863670525,0.5467605319194707,0.04488561953860989,2.1033000812853967e-35,2.4075090930420406e-33,Up
ENSG00000130758.8,MAP3K10,2447,3012,3715.999,1919,1896.998,1824.001,1562.001,1794.9285969946823,0.5901849849037692,0.04867117158234981,3.160171074522736e-35,3.588068432113355e-33,Up
ENSG00000116016.14,EPAS1,213,270,402,74,83,69,66,106.65413875249924,1.7476779717137225,0.1476512518549121,3.365253718676333e-35,3.790352568419528e-33,Up
ENSG00000035403.18,VCL,1868,2144,3310,1390,1323,1499.999,1206.999,1644.7143502725944,0.6514344123312227,0.05393834954971125,3.4995377896236176e-35,3.910316868262771e-33,Up
ENSG00000175832.13,ETV4,1149,1490.999,1927,872.999,876,817,787.001,1197.4908966581727,0.6721640468853778,0.05605162566069297,8.391737619518716e-35,9.302934956315276e-33,Up
ENSG00000119682.18,AREL1,2010.001,2416,3268,1710,1678,1545,1458.001,1890.3089458476045,0.5012822912088085,0.041539486990132934,9.361196122344265e-35,1.0296584391131633e-32,Up
ENSG00000099822.3,HCN2,1419.508,1817.784,2377.953,986.19,956.177,957.988,930.948,946.4061690201037,0.7733362441035823,0.06492514197744137,1.297420413713266e-34,1.4159986050131062e-32,Up
ENSG00000139645.11,ANKRD52,3284.001,3743,5208,2535,2313.001,2227.999,2241.999,2527.1563226892063,0.6223726663026576,0.052039647649640926,1.8426304859647799e-34,1.9955688162998564e-32,Up
ENSG00000135824.13,RGS8,534,635.001,830,996,971,971,900,982.3326401370473,-0.6828920658579907,0.05738367350210709,2.32974846845568e-34,2.503857151708971e-32,Down
ENSG00000143797.12,MBOAT2,2223.001,2705,3833.857,1937.001,1804,1777,1634.999,2125.1102318793764,0.5196722778220275,0.043359677195312314,2.4876921637696546e-34,2.6533498464934066e-32,Up
ENSG00000072506.14,HSD17B10,602,676,1040,367,347,376.999,301,531.1938056614284,0.946992105811585,0.0798768038586264,2.7207405454900653e-34,2.8800982060116263e-32,Up
ENSG00000135074.16,ADAM19,1025,1185,1750,679,663,652,692,878.932523152296,0.7747719351178949,0.06541394437840761,2.8832575945543748e-34,3.014374069320459e-32,Up
ENSG00000184992.13,BRI3BP,472,538,733.122,950,931,888,767,764.8809657607399,-0.7585323254485821,0.06402133868036633,2.8904076948523468e-34,3.014374069320459e-32,Down
ENSG00000186469.9,GNG2,9141,11743,15246,14817,15049.999,14139,13618.001,12770.727950152817,-0.4268898333941594,0.03576081776912057,3.4534478285770518e-34,3.5750802925394347e-32,Down
ENSG00000069482.7,GAL,822,1006,1326,1548,1688,1664,1555,1325.8903716313537,-0.7747127249600945,0.06578845023445305,6.501473161288035e-34,6.681331433414179e-32,Down
ENSG00000139289.15,PHLDA1,800,910,1402,1560,1434,1583.084,1372,1380.637060562351,-0.6872497983327105,0.05842236095935633,1.1561112359359163e-33,1.179484789184186e-31,Down
ENSG00000162734.13,PEA15,11995.993,13848,20430,11134.001,10658.001,10788.996,9672,10442.844714819166,0.360191794790319,0.030501747304928783,1.2304363552513433e-33,1.2462815428477456e-31,Up
ENSG00000161638.11,ITGA5,456,526,842.999,209,156,211,155,260.1730095206524,1.4868512835639036,0.12781075463625635,1.3382714291885226e-33,1.3458231036818006e-31,Up
ENSG00000127152.18,BCL11B,407.02,539.018,619,887.033,886,828.024,835,745.9475405894566,-0.8658349414490202,0.07397543834608251,1.4286436828789718e-33,1.4265159156917053e-31,Down
ENSG00000153774.9,CFDP1,1166.783,1370.399,1845.426,1993.161,2152.764,2001.489,1988.611,1752.7872047628744,-0.6377196339327819,0.054228718914272694,1.765255938041244e-33,1.7502139684283573e-31,Down
ENSG00000084764.12,MAPRE3,2826.001,3407.001,4423,2054,1907,1866,1997,2541.1490998037257,0.6739755036301562,0.057768946155175735,3.9831870580080416e-33,3.921628712566099e-31,Up
ENSG00000054118.15,THRAP3,1726.001,1986,2772,2936,2784,2844,2629,2463.875272882207,-0.5365849724962093,0.04593130549951007,8.677511519581053e-33,8.484075325290392e-31,Down
ENSG00000182752.10,PAPPA,1009,1182,1902,557,580,667,562,783.4893727207387,0.9853462777511209,0.08519853712224187,8.888477814992978e-33,8.63040545912318e-31,Up
ENSG00000170144.22,HNRNPA3,7364.23,8270.675,11448.509,11222.931,10985.815,10876.403,10054.406,9458.286908694157,-0.42006965150922954,0.036102523169996154,1.1877222959235521e-32,1.1453385071443624e-30,Down
ENSG00000154118.13,JPH3,2393,2894,3664.454,1900,1866,1815,1720,2259.0040600403295,0.5317525175553629,0.045681679699328924,1.442022159376359e-32,1.3811040803986229e-30,Up
ENSG00000106236.4,NPTX2,1039,1268,1672,801,759,765,658,876.7764753434126,0.6452899590585152,0.055867902655776826,1.941607765259648e-32,1.8470199815601744e-30,Up
ENSG00000004961.15,HCCS,105,132,186,323,301,293,265.999,275.76500381847484,-1.2060693897489194,0.10499580362599183,2.114511332869381e-32,1.9980003392931557e-30,Down
ENSG00000137872.17,SEMA6D,1273.001,1774,2385.999,2540.999,2634,2596,2462.999,2309.2815440177146,-0.6695118345615628,0.05820818915133779,2.815479604934013e-32,2.6426091571910648e-30,Down
ENSG00000138061.12,CYP1B1,798,1146.001,1407.001,467,457,440,446,619.7009803926687,1.0926650404089076,0.09527158813906408,2.972074069914012e-32,2.7711146245244615e-30,Up
ENSG00000068745.15,IP6K2,1398.001,1757.999,2358.001,2466,2465.001,2268.003,2247.001,1988.8899643612876,-0.528111743437382,0.04561713932034215,3.051627503862859e-32,2.826569975452973e-30,Down
ENSG00000135930.15,EIF4E2,1012,1106,1697.001,1895,1655,1730.002,1549.002,1707.2529367534696,-0.5909579719599433,0.05118493189128025,3.1449194641613924e-32,2.8939425579038065e-30,Down
ENSG00000092445.12,TYRO3,1848.998,2422,3229.999,1567,1522.999,1552.007,1309.997,1635.7381256626163,0.5602237021319793,0.04849859076940218,3.589290141322042e-32,3.281403629848898e-30,Up
ENSG00000140564.13,FURIN,612,758,1113,418,410.999,409,337,410.73515770166784,0.8674525327451377,0.07620676887664586,5.995496588190868e-32,5.4458449332347885e-30,Up
ENSG00000186487.21,MYT1L,1760.998,2079.001,2817.001,2858.999,2931.999,2748.001,2701.999,2484.252329959375,-0.5051560548923163,0.04387203617662683,6.557788306750563e-32,5.9184039468423826e-30,Down
ENSG00000113194.13,FAF2,754,826,1166.001,1367,1289,1310.001,1111.001,980.796938645023,-0.628153807557338,0.054877279722684684,7.40811720448824e-32,6.643240899489804e-30,Down
ENSG00000185624.16,P4HB,4947.999,5694.003,8436.001,4516,4225.998,4319.999,3623.999,4342.569307488335,0.42263633185074584,0.036856732560457905,8.53505717682713e-32,7.605384176743619e-30,Up
ENSG00000107796.13,ACTA2,505.84,470.948,880.564,200.592,161.717,217.612,142,255.8915073276717,1.5228657077137602,0.13540110001083644,9.555918967162443e-32,8.461495794885537e-30,Up
ENSG00000164929.17,BAALC,2580.999,3042,4202.999,2183,2150,2214,1898.999,2024.474765959473,0.45176470719150685,0.03947545349018796,1.299830127807723e-31,1.1437692730878083e-29,Up
ENSG00000189337.17,KAZN,1053.999,1103,1656,1811.999,1685,1818.001,1540,1326.3090703453956,-0.5919971018286548,0.051910307461683944,1.5949126597013635e-31,1.3947065426046895e-29,Down
ENSG00000130540.14,SULT4A1,907.001,1137,1424,1734.001,1712,1648.999,1769,1186.1274761676557,-0.7247715076246546,0.0642748111588322,2.631902812868331e-31,2.2873185001464957e-29,Down
