gene_id,gene_name,CHD3_1,CHD3_2,CHD3_3,CHD3_4,CTRL_1,CTRL_2,CTRL_3,CTRL_4,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000198231.14,DDX42,2268,1860.001,2295,2169,2683.994,2576.001,2445.998,2288.001,2316.5461034690575,-0.038836078938755604,0.0380709297069963,0.25699709117806846,0.3672410747541306,NS
ENSG00000146247.15,PHIP,1840.001,1498.001,1644,1689,1912.999,1853,1827,1675.999,1770.5985792767162,0.044906641052033666,0.04383777695587438,0.25708059710393155,0.3673064467856964,NS
ENSG00000085231.14,AK6,326.182,295.021,335.302,301.978,321.53,373.785,355.778,277.027,327.60345286345887,0.08009436937562432,0.08047237352598276,0.2572898840583224,0.36756816617525334,NS
ENSG00000144485.11,HES6,1574.999,1065.999,1614.001,1649,1686.999,1629,1472.001,1252.001,1441.352626776389,0.10036549714984655,0.1069220909726683,0.2573223349161981,0.3675772274031202,NS
ENSG00000107937.19,GTPBP4,979,814,952.282,832.263,1011.286,1018,974,846.999,969.1375407581061,0.06055532722286503,0.05930612226150845,0.2574546270441706,0.36770729032192073,NS
ENSG00000284292.1,ENSG00000284292,3.643,10.785,32.536,33.524,21.781,54.644,12.848,68.438,33.93237447655363,-0.11505222111762202,0.28677322697710184,0.2574656202850696,0.36770729032192073,NS
ENSG00000101898.7,MCTS2,48.917,31.589,35.728,42.856,61.911,58.397,39.288,54.608,44.94684942983262,-0.1276880472614224,0.16494769149517377,0.25755781756322815,0.367801654678232,NS
ENSG00000130396.22,AFDN,6301,4915.001,5612.999,5662.999,6744.002,6106,6225,5505.001,5703.354701618985,0.041090009146569274,0.04025016452873209,0.2576261500857319,0.3678619236366146,NS
ENSG00000172476.4,RAB40A,45.421,38.587,32.373,36.499,44.495,29.788,34.906,33,34.6168386035714,0.13063728252425438,0.1765785826189223,0.2578893219859714,0.3682003614481788,NS
ENSG00000010803.17,SCMH1,924.998,786.999,901,859.999,974.002,992.001,923,876.999,930.6202721654804,0.05111208010820259,0.04996087530921476,0.2582391053267349,0.3686623771947983,NS
ENSG00000255330.9,ENSG00000255330,2987.423,2655.477,3008.438,2911.169,3371.57,3200.19,3095.037,3028.052,3146.8686578470015,0.03543685170765247,0.034983696783212566,0.25842936136796324,0.3688965810300674,NS
ENSG00000120008.16,WDR11,1072,919,1015.999,996,1182.999,1107.001,1122.999,942.999,1078.80721021044,0.04854402916514805,0.04748705100472005,0.2585626540933825,0.3690280731211562,NS
ENSG00000140950.16,MEAK7,516,428.999,497.001,545.001,571,552.001,524.001,482.001,561.343892656418,0.06459838964856311,0.06363642530656385,0.2585739002301446,0.3690280731211562,NS
ENSG00000131127.14,ZNF141,426,350,368,373.001,453.999,442.895,369.161,344,395.11241023554015,0.0756391223592158,0.07563547995849736,0.2587187065010952,0.3691973108482586,NS
ENSG00000197208.6,SLC22A4,39,48,32,30,25,29.37,33,48,36.232390931390704,0.13328423125317806,0.1918184091792158,0.25878926193861546,0.3692605674301983,NS
ENSG00000089250.20,NOS1,55,56,45,45,58,72,77,58,60.01135179558992,-0.12281015252351997,0.15125632481618267,0.25884714770865863,0.36930573496049907,NS
ENSG00000261408.7,TEN1-CDK3,234.7,177.946,202.233,169.317,212.621,192.749,208.57,194.174,188.4605414728436,0.09526074334276931,0.10004369232943386,0.2588759346473411,0.3693093812848227,NS
ENSG00000166136.16,NDUFB8,1968.359,1726.807,1968.169,1829.103,1967.699,2217.606,2069.528,1892.784,2051.917026658967,0.047500406382393195,0.04652042507104846,0.2590360052817633,0.369500295680035,NS
ENSG00000162670.11,BRINP3,239.999,217,270,265,278,247,264,250,267.1578538053912,0.08512004354502596,0.08686636745420179,0.25910103311828353,0.36955561192101244,NS
ENSG00000165338.17,HECTD2,884.001,791,853,796,921,936,892.999,852.001,910.0098027740993,0.052408918646257366,0.05133656857814038,0.25916186849313866,0.36960493785604737,NS
ENSG00000107614.22,TRDMT1,185.999,177.999,159,184,237,202.001,218.001,213.001,189.38378346780377,-0.09309084951233182,0.09715757163376472,0.25919945027140323,0.3696210939300199,NS
ENSG00000096968.14,JAK2,471,426,445,376,489,472.001,452,418,461.460561150649,0.07150699816557589,0.07113008110840802,0.2592268362130994,0.3696227088357531,NS
ENSG00000092871.17,RFFL,426,315.449,373,348.001,419,407,367,358.999,411.68406726379067,0.07282267632859549,0.07259582710119944,0.25932834460934334,0.3697300013929058,NS
ENSG00000063127.16,SLC6A16,20,23,20,30,20,30,14,18,21.43564013380965,0.13493454332966648,0.2091127278396118,0.2593800468459297,0.3697662696986476,NS
ENSG00000120519.16,SLC10A7,145,117.999,121.999,134,178.002,143.002,182,143.001,144.19948345258328,-0.10066665116938113,0.10804318335270932,0.25941527254448593,0.36977904446226767,NS
ENSG00000101407.13,TTI1,487,392.999,449,503,554,532,592,509,500.4101385167067,-0.06930621372477255,0.06880874531705798,0.25968257329961664,0.3701225905532803,NS
ENSG00000101695.9,RNF125,19,36,37,28,26,30,29,23,24.72957446262569,0.13416869847548685,0.2015638656245737,0.259903545216637,0.37037826674025026,NS
ENSG00000140043.12,PTGR2,193.326,147.437,150.74,147.609,156.537,181.859,166.316,152.474,169.45350581645974,0.09795982575917044,0.10418193262335634,0.2599145731510528,0.37037826674025026,NS
ENSG00000139537.11,CCDC65,49,33,37,31.999,66,55,33,50.999,48.62522089293877,-0.12940053095480192,0.17397859043704111,0.2600387960217752,0.37051778253117834,NS
ENSG00000105397.15,TYK2,754,606.999,669.997,602.001,748.999,717.002,703.802,657,689.9072248876853,0.06201675045648594,0.061166635334830965,0.26014141027495874,0.37062648403776,NS
ENSG00000001631.17,KRIT1,432.613,303.317,372.423,347.467,473.589,449.229,467.788,359.026,411.02544899823147,-0.07550341855259814,0.07575174164243535,0.2602137664140021,0.37069205882249684,NS
ENSG00000133997.12,MED6,337.573,298,320.001,339.41,340.061,359,370,306.001,342.627765009922,0.07424853134576838,0.07437838017132235,0.26044704939753127,0.3709868482869124,NS
ENSG00000104626.15,ERI1,201,164.999,198,185,265.999,249.999,230,174.999,218.2461431336766,-0.09117821007474565,0.09495323315108027,0.2605721423782894,0.37112748533575485,NS
ENSG00000157500.12,APPL1,913,805,794.999,842,947.999,914,921,846,924.8029154315188,0.05489339005410957,0.05399842505608392,0.26084239712906704,0.3714748239105943,NS
ENSG00000176142.13,TMEM39A,222.999,165,221,216,231.999,229.002,215,185,219.6569554772633,0.08778880358499633,0.09061767928910548,0.2608787155057213,0.3714889689091787,NS
ENSG00000167775.11,CD320,606.69,536,592,632.806,689.148,730.689,730.001,661.807,621.8073828594696,-0.06297544309012391,0.06227636321938534,0.2609625475563316,0.37157076325299276,NS
ENSG00000166526.19,ZNF3,567,441.999,555.001,519,614.829,579,561,479,544.7901451594261,0.06374380924141335,0.06309921187965913,0.2610967448480899,0.37172424620449573,NS
ENSG00000278311.5,GGNBP2,1237,1083,1184.001,1150.999,1311,1331.001,1298.999,1123,1252.106782290556,0.048688451735149685,0.04789302254083269,0.26120936405500494,0.3718469804378579,NS
ENSG00000162244.12,RPL29,4740.644,4453.609,5232.099,5178.522,5206.184,5794.55,5687.124,4620.118,5127.693690447511,0.05096271633405852,0.05014653359937464,0.2613750949276309,0.37204528980751345,NS
ENSG00000283515.1,ENSG00000283515,184.968,94.099,130.052,153.784,218.638,136.617,179.281,176.647,156.39925851976184,-0.11223915537728474,0.1286744651880197,0.2615446935061294,0.37224906387715284,NS
ENSG00000101447.15,FAM83D,59,30.02,60,66,81,77,72,56,59.64343779493595,-0.12572584746022475,0.16215906749450296,0.2616281787362845,0.3723302464801526,NS
ENSG00000118298.12,CA14,571.999,474,651,614,658,586.999,689,400.999,566.8317272276616,0.10983111549825034,0.12417924755773142,0.2617381295549954,0.3724490727718598,NS
ENSG00000116521.11,SCAMP3,805,733,865.001,839.001,1005,977.999,945,886,925.0949639168574,-0.05171138646937447,0.05093357572531688,0.26180454608053577,0.37246829064954157,NS
ENSG00000183570.17,PCBP3,94,66.999,84,78,111.999,102,99,95.001,99.79642976204654,-0.10889310747351444,0.12248740959408783,0.2617930335404314,0.37246829064954157,NS
ENSG00000111647.13,BLTP3B,666.001,583,614.001,632,702,686,680,620,664.9786793769216,0.05917522781036637,0.05847129911238637,0.26191747812739796,0.37259130792721384,NS
ENSG00000139131.13,YARS2,201,183,231,178,211,229,194,190,212.84353437172163,0.09169863589337778,0.09601379435809218,0.26198905872374656,0.3726554816904049,NS
ENSG00000178538.10,CA8,129,127,130,161,184,162,180,158,157.92750556384863,-0.10251954229073675,0.11178405934137436,0.2620158966216677,0.3726560065194928,NS
ENSG00000182552.15,RWDD4,386.961,375.976,423.937,368.963,396.902,480.988,397,369.9,406.8821707155131,0.07920285719272954,0.08037624215186735,0.26210387602780694,0.3727058348243101,NS
ENSG00000182732.18,RGS6,255,175.998,221,193.999,229.001,219.001,240.001,193,228.7807238213373,0.0886959475235511,0.09207506845986085,0.2620916037703553,0.3727058348243101,NS
ENSG00000137266.15,SLC22A23,2149,1576,2053,2179.001,2404,2184,2153,1846,2189.19230391497,0.05547361938971762,0.054768258840932865,0.26243214968228945,0.3731271574604741,NS
ENSG00000171357.6,LURAP1,72,61,65,59,65,66,61,61,69.1010463157289,0.11771665503856357,0.14082557596952758,0.2624531742546399,0.3731271574604741,NS
ENSG00000105926.16,PALS2,423,369.001,399,418.168,548,480.999,493,404.999,456.49211159437505,-0.06929725771105563,0.06930244648167326,0.2628533384956705,0.37365833528680786,NS
ENSG00000142207.7,URB1,796,643,761,678,933,847,828,789,802.3517222413127,-0.056395258643018586,0.05575979096139371,0.26292386085043257,0.37372085178326503,NS
ENSG00000164438.6,TLX3,139,83,129,149,208,177,135,119.98,145.126987537074,-0.11370641514937424,0.13231599765856894,0.2629697861011871,0.3737483967816084,NS
ENSG00000142856.17,ITGB3BP,96.999,65,84,75,138.001,101.999,118.001,63,92.6218875795064,-0.12012716091698204,0.1471392486919715,0.26312853656893753,0.37389853314029786,NS
ENSG00000180801.14,ARSJ,12,13,11,11,11,6,11,10,14.42081336757683,0.13218157740810976,0.24250035366782824,0.263115024454907,0.37389853314029786,NS
ENSG00000126016.17,AMOT,427,295,404,371,473,443,490,392,464.85694088810334,-0.07562096340837342,0.07642938973870401,0.26321077824273714,0.3739776513149154,NS
ENSG00000140848.17,CPNE2,1171.999,1008.999,1121,1107,1209,1291.001,1197,1101,1139.271880784651,0.04715333126891167,0.04660197623221916,0.2633506630076554,0.3741386462648618,NS
ENSG00000129084.18,PSMA1,1040.451,880,1081.192,1006,1227.999,1218.999,1217.354,1033.168,1147.5752819146048,-0.04730084250766795,0.04677342823847223,0.2636274855643178,0.37449413472505605,NS
ENSG00000127863.16,TNFRSF19,288.001,247,345,301,361,288,340.001,248,333.5542744725801,0.08656507917762757,0.08971304721283109,0.26367771956890934,0.3745277051867105,NS
ENSG00000069943.10,PIGB,102,79.999,82,91,104,67,101.001,81.001,88.81415979185063,0.11395855797998318,0.13331059416632526,0.2638996401813156,0.3748051078495655,NS
ENSG00000227124.11,ZNF717,152.001,118.001,139,121.999,131,163.988,136.999,110,136.78362662258928,0.10272360289492843,0.11284712490096811,0.26413436679098845,0.37510064051344827,NS
ENSG00000171346.16,KRT15,12,15,12,10,14,18,22,20,14.572781684364807,-0.13347585639531342,0.22654660664442552,0.2642759208464136,0.3752638113561934,NS
ENSG00000182774.13,RPS17,7233.933,6151.963,7630.671,7402.261,7201.898,8858.921,7744.096,6925.65,7399.654904074231,0.05365687187156136,0.053166497257112554,0.2644124529259887,0.3754198189537107,NS
ENSG00000189376.12,C8orf76,210.578,249.763,269.999,230.807,231.345,247.185,289.587,229.676,253.81252039542878,0.09436110158906962,0.10036650372952942,0.26452555813722706,0.37554253635313295,NS
ENSG00000141295.14,SCRN2,251.001,223.002,218.001,227,293.999,286,307.001,231,270.58864517307444,-0.08301391595734722,0.08548422007345557,0.26465067841087403,0.3756822848706085,NS
ENSG00000166398.14,GARRE1,945,752,861,917,998,980,948,835,921.2148298234001,0.05324167916095216,0.05279354474468978,0.26480824171420436,0.3758301648280527,NS
ENSG00000276302.1,ENSG00000276302,28.207,11.071,16.503,19.596,15.925,14.615,18.29,13.5,15.604746614181717,0.13304910440863824,0.2306549863932078,0.2647911300119434,0.3758301648280527,NS
ENSG00000170315.14,UBB,9846.981,8765.991,10351.992,9706.993,10974.699,12645.973,11997.994,9727.976,10823.60114348167,-0.046041844173134394,0.04565859140698834,0.26485645871909663,0.3758607078224132,NS
ENSG00000081148.12,IMPG2,74,58,56,67,79,47,64,58,60.27386751624857,0.12079290044487496,0.15032356409416078,0.26521239805417923,0.3763278927841957,NS
ENSG00000188732.11,FAM221A,141,145,138,148,208.001,152,191.029,160,168.3791704258937,-0.09783451844272041,0.10569473958999111,0.2654874519752174,0.3766802213402283,NS
ENSG00000109099.16,PMP22,246.999,188,236.999,233,229.001,215,275.001,223,246.78498215288693,0.08810557881993036,0.09213909210727819,0.2655270834142385,0.3766984892572615,NS
ENSG00000169919.17,GUSB,321,279.351,337.911,315.001,413.001,364.32,445,298,358.1838277063672,-0.08052851535731669,0.08266320194746171,0.265640190898823,0.37678301910785106,NS
ENSG00000183114.8,FAM43B,352,302,362,390,403,393,352,343,366.1065444214211,0.07452020711920238,0.07560729547273891,0.26563284551206884,0.37678301910785106,NS
ENSG00000133169.6,BEX1,4450.16,4011.843,4567.54,4225.492,4720.724,5397.842,5018.175,5114.193,4844.159158221458,-0.051674234168198954,0.05135723205289733,0.2660494743178747,0.37732553127040974,NS
ENSG00000129534.14,MIS18BP1,76,57,76.001,91,104.999,96.999,110,77.001,83.03913977995333,-0.1175039108353653,0.14248513666240362,0.2660811885372997,0.3773324993368898,NS
ENSG00000124104.19,SNX21,327,255.999,292.001,301.999,297.999,306.001,336.001,301,312.0820301759412,0.07800507518607745,0.07975744927211256,0.26616941735951377,0.3774196018737631,NS
ENSG00000159882.13,ZNF230,65,51,51,76,88,69,97,63,68.10359806834713,-0.11898275297241702,0.14632888249476098,0.2663548606962231,0.3776445200143127,NS
ENSG00000106415.13,GLCCI1,1131.001,1040.918,1091.94,1109.269,1142.999,1270.001,1140.857,1166.596,1101.6904774709158,0.05577317535043056,0.05555187237220144,0.2664643086245176,0.37776165553565433,NS
ENSG00000157869.16,RAB28,287,255,313,287,329,380,386,288,336.09338469511283,-0.08000457695471726,0.08221617729499003,0.26654678192545433,0.37784052987600397,NS
ENSG00000118702.11,GHRH,20,16,25,30,27,34,30,36,28.84751644678447,-0.13113842577637064,0.19335582372423,0.2666627741848483,0.3779668979913902,NS
ENSG00000243696.5,ENSG00000243696,55.399,44.908,32.311,53.917,54.412,74.032,60.65,58.067,53.54032748141049,-0.12360574655236625,0.1598557388128964,0.26682426671770176,0.3781577261041396,NS
ENSG00000239732.4,TLR9,56.366,48,33.268,48,45,44,39,45.898,46.432444122764785,0.1270938714740621,0.17279880491823515,0.2671674462118366,0.3786059864334622,NS
ENSG00000037474.15,NSUN2,666.999,603.001,679.998,683,845.999,808,793,677.999,740.5510348248666,-0.06004527938940448,0.06007259769009564,0.2673036748095009,0.3787609136114093,NS
ENSG00000152969.21,JAKMIP1,928.302,860.614,896.559,929.175,1017.06,1012.144,934.458,945.216,945.8991173381116,0.05510966627291339,0.05501607490942181,0.26765797613336745,0.37922478071668314,NS
ENSG00000091073.20,DTX2,65.97,50.929,49.329,59.926,89.416,75.443,63.853,65.058,67.09548988028683,-0.11701152698702563,0.14230225393730322,0.2677432973209173,0.37930749476566655,NS
ENSG00000158008.10,EXTL1,139,96.999,131,113.999,106,150,111.001,118,122.34622492703426,0.10620785046659376,0.12030280648395421,0.2682525443767573,0.37999070050109324,NS
ENSG00000275740.1,ENSG00000275740,58.732,56.803,87.819,75.622,91.522,104.881,111.411,59.848,83.72511721627866,-0.11969301655829379,0.1496466935658796,0.2685012679459827,0.38030476372349004,NS
ENSG00000127824.15,TUBA4A,95.002,100.999,113.003,115.001,131.999,141.002,137.001,124,136.82377978289233,-0.10533648612483602,0.11888259915051046,0.268562426161378,0.38035312321959974,NS
ENSG00000135473.16,PAN2,553.001,444.999,528.001,463.999,542,544.001,577,466.999,518.9953803503765,0.06546539171058317,0.06605199578359737,0.2688041812697421,0.3806572186780023,NS
ENSG00000083937.10,CHMP2B,664.999,563.999,627,651,724,685,702.999,596.001,659.8945846073734,0.05632163956933102,0.056413505174748566,0.26893683560204523,0.38080676942986974,NS
ENSG00000085563.15,ABCB1,46,60,51,42,56,59,42,34,45.82667215713415,0.1250879290937243,0.16713468178363097,0.26917181547443275,0.3811011655334411,NS
ENSG00000135119.15,RNFT2,474,375.999,443,464,538.001,543,493.001,515.999,500.63972009010894,-0.0661363671018529,0.06687684005608527,0.26943891329405817,0.3814409713692353,NS
ENSG00000169249.14,ZRSR2,215.532,230.662,237,225.873,238.241,230.51,256.149,228.368,243.37957579985215,0.08622626864198461,0.09067980178650509,0.2696776715273121,0.38174059294520685,NS
ENSG00000134697.13,GNL2,676,668.001,718,664.999,782.999,777,739,649.999,742.8180823076733,0.05705256717583645,0.057274631095198626,0.2697931359220166,0.3818656439776889,NS
ENSG00000123219.13,CENPK,56.001,37.001,45.999,55.001,68,74,67,47,52.99981763206027,-0.1212977650115662,0.15558560163677781,0.27034069903554153,0.38260220162056585,NS
ENSG00000148680.16,HTR7,48,52,57.53,59,47,59,53.999,51.001,52.26555962979313,0.12007882055608037,0.15205439503823348,0.27037521419126853,0.38261258826001304,NS
ENSG00000101166.16,PRELID3B,730,582,670,683.001,818.999,807,841,678,770.1615808680914,-0.05524415368762256,0.05548608252469446,0.2704532644517753,0.38268457389111,NS
ENSG00000263002.8,ZNF234,283,224,240,237,300,273,256,205,254.61145372385278,0.08394938810171279,0.08794617264327921,0.2705311231643289,0.3827562740458835,NS
ENSG00000066739.12,ATG2B,1030.001,900,1000.999,973,1056.001,1061.999,1128.001,992,1067.1080382435298,0.04956699703625812,0.049742363027399435,0.27074515798431714,0.38302060683894706,NS
ENSG00000028839.10,TBPL1,614,522,575,525.999,659,770.999,637,597,660.9733387815136,-0.06456330034363329,0.06538955907568086,0.27093876583191867,0.3831789938872509,NS
ENSG00000198064.15,NPIPB13,437.051,274.7,289.55,321.096,374.228,328.419,292.026,365.049,341.3199665055694,0.09382532818709169,0.10140355046329906,0.27090201335389197,0.3831789938872509,NS
ENSG00000288637.1,ENSG00000288637,150.348,20.4,94.308,124.863,197.745,139.283,209.653,85.976,123.05414669240648,-0.12646958671454456,0.2559623935445989,0.2709138518752782,0.3831789938872509,NS
ENSG00000153822.15,KCNJ16,53,63,73,64.001,78,85,76,86.999,76.35964927788487,-0.11475713336813952,0.13892314354781019,0.27108355172804716,0.38332706940738936,NS
ENSG00000164309.15,CMYA5,24,20,16,9,13,19,16.999,10,17.59981318738653,0.13136959982852567,0.22477195110097603,0.27109792102346586,0.38332706940738936,NS
ENSG00000271425.9,NBPF10,75.418,57.657,62.789,73.555,65.613,66.506,87.601,43.704,68.41270244491642,0.11795625947181272,0.14680758695067544,0.27112948156825367,0.3833331965253508,NS
ENSG00000162576.17,MXRA8,287.001,261,345.001,315,336.001,316.001,352.999,267,337.56489824288917,0.08156390326894808,0.08511260632904244,0.27130333818666313,0.3835404858248851,NS
