gene_id,gene_name,A5BKO_1,A5BKO_2,A5BKO_3,NT_1,NT_2,NT_3,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSG00000075415.15,SLC25A3,12373.001,18257,11508.998,12148.003,12251.001,12353.998,12488.78050280107,-0.007715292672018026,0.04882540172687379,0.8559002629941779,0.9186496302706492,NS
ENSG00000121578.13,B4GALT4,166.001,284,196.001,179,206,186,263.59977326859234,-0.011467203820959695,0.09524197333079895,0.8560991004827437,0.9186496302706492,NS
ENSG00000136940.14,PDCL,611,752,606,560.999,561,589,623.2731910989859,0.010240782906486685,0.07027121674794956,0.856097774517198,0.9186496302706492,NS
ENSG00000145425.10,RPS3A,38947.651,61533.573,37146.781,42766.12,42970.797,34424.367,45267.980198620775,-0.01116917238847892,0.08301379819107504,0.8560962848131654,0.9186496302706492,NS
ENSG00000259956.2,RBM15B,2837,3951,2719,2749,2736,2741,2701.9554888207804,0.0074712243605126,0.04701154728565158,0.855662071561516,0.9186496302706492,NS
ENSG00000266173.7,STRADA,548.001,709.001,492,505.999,459.001,546,645.9691378498998,0.010221979231959624,0.06998372039063615,0.8559867824146912,0.9186496302706492,NS
ENSG00000198763.3,MT-ND2,44288.598,56795.146,45983.601,41276.578,42027.739,45123.22,38920.61571548456,0.008469465534272434,0.054566353910329976,0.8562431575434266,0.9186990021964855,NS
ENSG00000121410.12,A1BG,140.999,250.771,117,170.649,151.671,121.864,188.36983388994207,-0.010515599930893165,0.11104962713445381,0.8565064308909379,0.9187796098587222,NS
ENSG00000155252.14,PI4K2A,251,366,258,242,250,260,276.764496239036,0.01116994571303742,0.08369509821976924,0.8565143961703243,0.9187796098587222,NS
ENSG00000167720.13,SRR,163.274,252.296,155,182,163,158.001,209.5216094409847,-0.011398733595496023,0.09739060884801669,0.8566472561705395,0.9188169402836487,NS
ENSG00000130724.10,CHMP2A,971,1487,899.999,1031.001,984.001,920,1112.5168328855011,-0.010477630539021817,0.07371392427466722,0.8569783701062745,0.9190668796950661,NS
ENSG00000065559.15,MAP2K4,813,1060.998,829.999,747.998,806.996,792.999,847.9092353501536,0.009486075131093208,0.0637564072451704,0.8574969143004615,0.9193633708170141,NS
ENSG00000168078.10,PBK,1479,2288.999,1525.001,1571,1569,1497,1653.1097855248306,-0.009711420416163947,0.06591739942182978,0.857549184732199,0.9193633708170141,NS
ENSG00000198818.10,SFT2D1,861,1352,820,858,907.001,885.001,942.6420141988799,-0.01003111542442974,0.06913323843486127,0.8575357291738112,0.9193633708170141,NS
ENSG00000196584.4,XRCC2,800,888,728,646,678,781,686.5218881425144,0.010903863193778429,0.08044039577378097,0.8576726941982541,0.9193905897080014,NS
ENSG00000137815.15,RTF1,1625,1984.999,1507.999,1527.001,1460,1538,1624.5413772400539,-0.008369772026439725,0.054697213997771915,0.858198477992019,0.9196385794585107,NS
ENSG00000176340.4,COX8A,3715.997,5460.092,3761.912,3838,3876.293,3419.684,4033.1234103438937,0.009634493849573487,0.06553754077893023,0.8580960771807464,0.9196385794585107,NS
ENSG00000182541.18,LIMK2,718.213,1042.061,646.006,688.039,708.486,712.016,755.997372915024,-0.009632722848687714,0.06556070006077597,0.8581568934336442,0.9196385794585107,NS
ENSG00000170085.18,SIMC1,164.67,224.217,166.455,142.205,195.885,156.534,185.69925441747628,-0.011132512551838353,0.10124522286354483,0.8585724190892298,0.919934084261416,NS
ENSG00000087586.18,AURKA,2667.986,3607.987,2617.966,2525.251,2585.979,2613.962,2797.5035847027157,0.00665911764453038,0.04251647543582094,0.8588827210310801,0.9199509712004138,NS
ENSG00000116001.17,TIA1,2203.999,2983,1982,2015.999,2106.126,2161,2069.7955542144928,-0.006958695025962934,0.044515526422598414,0.8586883716053948,0.9199509712004138,NS
ENSG00000165417.12,GTF2A1,2310.001,2735.999,2177.001,2046,2146,2104.999,2173.1875071962295,0.009372030993222936,0.0635481296993487,0.8588587092006745,0.9199509712004138,NS
ENSG00000106244.13,PDAP1,4437.936,5596.997,4261.893,4152.872,4139.844,4161.261,4284.943568243986,0.007486509467891393,0.048468768866979754,0.859228575166715,0.9200655574096246,NS
ENSG00000111445.14,RFC5,1678,2343.001,1594,1610,1671,1572,1747.3992922594766,0.007894989462138333,0.05144192556950315,0.859091943419196,0.9200655574096246,NS
ENSG00000186166.9,CENATAC,272.999,330.001,210.001,191.999,240,294,262.7120351622894,-0.010875425100618402,0.10496858630616925,0.8592842788571639,0.9200655574096246,NS
ENSG00000100564.9,PIGH,456.999,663.995,461,461,490.999,440.996,579.0519182069849,-0.010195884196119323,0.07290874592281547,0.8598957523377794,0.9206150821989252,NS
ENSG00000197256.11,KANK2,104,123,81,101.999,79,93.999,142.403571274475,-0.010722813407922731,0.10585918656516795,0.8604352495283016,0.9210874315183578,NS
ENSG00000129933.21,MAU2,1159,1426,969.002,1028.998,975,1074.001,1152.0291934797744,0.008848950877138865,0.05994530534851714,0.8607157149214026,0.9212824136181794,NS
ENSG00000163626.17,COX18,686,869,641,675,606,621,711.6701388089326,0.009674828262929008,0.067862198621561,0.8608586878897668,0.921330200517089,NS
ENSG00000090520.12,DNAJB11,1587.709,2085.609,1360.001,1428.251,1526.057,1465.494,1465.494824778,-0.00861753150894098,0.05809648119912399,0.8609722805831408,0.9213465359826438,NS
ENSG00000100425.19,BRD1,1241,1693,1090.001,1097,1168.999,1264,1378.6478464697213,-0.00847443416409093,0.057032743899502025,0.8612359241813647,0.9215234223569017,NS
ENSG00000174227.16,PIGG,775.999,937,712.998,644.999,673,789.001,739.6130003288511,0.01013438032875628,0.0738290783316078,0.8617378964769593,0.9219552511976603,NS
ENSG00000099817.12,POLR2E,4333.999,5652.994,3966.999,4086.998,4063.997,3943,3917.233525574638,0.007812537268539652,0.052051096457728645,0.8619408253733031,0.9220670777198139,NS
ENSG00000177732.9,SOX12,2643,3520,2547,2651,2473,2535,2556.109100912116,-0.00709782417840701,0.04675598283229341,0.862139793200627,0.9221746418139127,NS
ENSG00000170619.10,COMMD5,372,579,393,383.001,393.001,377,394.8244053566256,0.010527558094015104,0.08025706348025387,0.8623950931015586,0.922342429216026,NS
ENSG00000124198.10,ARFGEF2,1748,2418,1671.001,1554.001,1654,1838.001,1663.0535157075813,0.008979706054476021,0.062156716335969246,0.8624937351862041,0.9223426499309213,NS
ENSG00000135541.22,AHI1,266,349,231,228,228.998,269,287.8712807264703,0.010932685472534478,0.09204970197104054,0.8626130535182349,0.9223649790557871,NS
ENSG00000032742.18,IFT88,190.001,287,202,215.999,187,198,240.90757201917566,-0.01091239270333166,0.09366725138487213,0.8630037350763834,0.9226774301307294,NS
ENSG00000187792.5,ZNF70,261,331,190,221,242,227,261.8790496962546,-0.010884296147267943,0.09322526984591734,0.8633305930121535,0.9229215808926273,NS
ENSG00000101216.11,GMEB2,1098,1529,1072,1127,1023.059,1105,1281.3206387983007,-0.009114825007632362,0.06406237023248632,0.8634903491202678,0.9229870603761019,NS
ENSG00000204842.18,ATXN2,953,1222.999,826.999,783.218,878.996,991,1019.7578651332393,-0.01011958131064032,0.0755499471014633,0.863689220251252,0.9230943303016118,NS
ENSG00000146587.18,RBAK,679.58,806.528,616.773,585.137,617.799,666.18,708.6598797593401,-0.010039519621287844,0.07487708862241904,0.8640965789587879,0.9233245560348003,NS
ENSG00000164134.14,NAA15,3347.001,4549,3056,3108.001,3244,3245,2885.7808085923684,-0.00681234654840186,0.04540638573078798,0.864101710978566,0.9233245560348003,NS
ENSG00000144959.11,NCEH1,252,287,234,221,216,232,243.26604436739422,0.010788662662724715,0.09587884330334558,0.8644676977865201,0.9236102996875363,NS
ENSG00000101745.17,ANKRD12,553,589.999,469,444,455,502.001,542.7457070169175,0.010690855523750672,0.08921863097895359,0.8650217288000827,0.9240968645373132,NS
ENSG00000121774.18,KHDRBS1,6429,9053.999,6113,6317.001,6236,6132.999,6841.001558762111,0.006056023782042322,0.04041986095044113,0.8653445150513873,0.9241256104435263,NS
ENSG00000146109.5,ABT1,1770,2504,1693,1859,1676,1601,1633.6832413380178,0.00943789301087084,0.06865842515008244,0.8652748841248882,0.9241256104435263,NS
ENSG00000198642.7,KLHL9,837,985,746,710,711,812.4,849.9894303434537,0.009411592165062007,0.06836978608632492,0.8652744366211043,0.9241256104435263,NS
ENSG00000122481.17,RWDD3,113.032,189.687,147.044,147.244,121.233,133.361,153.67812409423726,-0.01028237930842868,0.10632842039858212,0.8656646191816388,0.9242654444604318,NS
ENSG00000230989.8,HSBP1,1503.219,1887.151,1455.221,1405.536,1440.872,1366.009,1308.4361283248086,0.008702140019435409,0.0615179867472687,0.8656727364551493,0.9242654444604318,NS
ENSG00000005059.16,MCUB,1160.001,1601.001,1095.001,1121,1150,1113.001,1175.4016722425347,-0.0077278757375609484,0.0533992954104855,0.8663363529037912,0.9247140608971348,NS
ENSG00000120656.14,TAF12,820.999,1158,771.001,772.999,828.001,771,874.4341792122265,0.008692409405572596,0.06186735759189594,0.8663889797882547,0.9247140608971348,NS
ENSG00000126070.20,AGO3,753.999,726.37,549.001,547,597.999,678.999,631.1684735994816,-0.010643047995993431,0.09601573623388299,0.8662632063121165,0.9247140608971348,NS
ENSG00000148335.15,NTMT1,840.001,1177.001,803.999,834.001,815,782.001,798.6764264434615,0.009485852026476314,0.07017729989855274,0.8664891073434261,0.9247155963334741,NS
ENSG00000089335.22,ZNF302,476.741,644.312,466.983,435.146,446.697,523.234,483.27071495704024,-0.010055219152433362,0.07797366188975738,0.8667302629739772,0.9247818687629368,NS
ENSG00000117448.14,AKR1A1,1728.999,2489.999,1574,1740.999,1668.001,1655,1948.4372451335323,-0.008274255338121869,0.05825638016074095,0.8667485988768528,0.9247818687629368,NS
ENSG00000138663.9,COPS4,937,1375.001,959,952,1017.001,905.001,1004.2370170295711,-0.009184892524517823,0.06730982434052231,0.8671119332599773,0.9250641938569949,NS
ENSG00000100225.18,FBXO7,1637,2476.999,1527.999,1622.001,1663.999,1636,1814.2214216057307,-0.008195972917917908,0.05783929501090204,0.8672467056597234,0.9251026448123416,NS
ENSG00000198821.12,CD247,2061.001,2981.001,1927,2048.001,1995,2047.999,2301.3069426079137,-0.007124791059376959,0.049100127119894345,0.8674845889408196,0.9252510641292522,NS
ENSG00000130311.11,DDA1,1166.001,1266,1103,1040.001,1028,1025,1055.9524259334426,0.009765925935117813,0.0750888627390366,0.8679695558251803,0.9252701414293378,NS
ENSG00000135045.7,C9orf40,1352,1850,1253,1331,1234,1288,1329.0117529353256,0.007645554187385889,0.0534715083354496,0.8678973221585424,0.9252701414293378,NS
ENSG00000137076.22,TLN1,6272,7154.001,5392,5120,5096.001,6194,6255.148825975688,0.009171083261435689,0.06774311035958143,0.8678803964003052,0.9252701414293378,NS
ENSG00000140534.14,TICRR,827,1188,719.999,712.001,740,893,878.314393459554,0.00987289413317265,0.07665629191097564,0.8679962159193041,0.9252701414293378,NS
ENSG00000256525.8,POLG2,562.999,568.999,467.001,423.001,451.999,519,475.1647147254372,0.010471231511677906,0.0895096064306799,0.8678471867991779,0.9252701414293378,NS
ENSG00000130726.12,TRIM28,17665,22907,16526,16702,16137,16806.999,16458.380625765036,0.006537275875077181,0.04505050473757733,0.8686098005991559,0.925291773618415,NS
ENSG00000135316.20,SYNCRIP,11284.795,14929.438,10515.165,10353.108,10574.749,11332.153,9251.679772049307,-0.006096910757307154,0.041747103979277014,0.8684858622427947,0.925291773618415,NS
ENSG00000152127.9,MGAT5,1397,1810,1317,1288.999,1244,1392,1543.1738574932865,0.008603025112993197,0.062475463966178466,0.8687077622754745,0.925291773618415,NS
ENSG00000159674.12,SPON2,480.999,729,395,446.001,457.999,498,497.61059022139386,-0.01025233654953914,0.08413731205825947,0.86842533097148,0.925291773618415,NS
ENSG00000167315.18,ACAA2,759,1183,787,823.96,827.779,740.997,856.4359623446454,-0.009806199910232122,0.07630358222477358,0.8685645720410194,0.925291773618415,NS
ENSG00000196505.11,GDAP2,314,408,286,283,295,314,327.73620751424664,-0.010234586682209683,0.08344933506871348,0.8682693530234018,0.925291773618415,NS
ENSG00000243317.8,STMP1,996,1445,932,975,1001,926,1002.7748357325585,0.008751627846575983,0.06369844247581671,0.868340427327571,0.925291773618415,NS
ENSG00000110921.14,MVK,802.999,1135.001,693,750,761.895,791.999,752.2840425593148,-0.009112199638045583,0.06787710184067741,0.8688940046596858,0.9253849538146461,NS
ENSG00000143952.20,VPS54,557,745,526,511,543,527.001,556.1623848769797,0.008948731513815521,0.06625387558939116,0.8690934852484793,0.9254706622026858,NS
ENSG00000167548.18,KMT2D,6375.111,6812.004,5259.472,4770.001,4947.999,6332.507,5552.370424774588,0.010406164495764487,0.09212149174416392,0.8691720199982536,0.9254706622026858,NS
ENSG00000100416.15,TRMU,1115.001,1409.001,940,900,1002.999,1154,1033.789994752518,-0.009470613195229146,0.07316191992573633,0.870031221637305,0.9256492048077152,NS
ENSG00000136273.13,HUS1,353,412,306,311.001,305,338,307.84327344380154,-0.010330892325206417,0.09119979778223898,0.8699723888725688,0.9256492048077152,NS
ENSG00000143614.11,GATAD2B,2717,3095,2486,2371,2275.001,2606,2984.5223694752963,0.008903605864339508,0.0660360492754388,0.8694509108075407,0.9256492048077152,NS
ENSG00000156599.11,ZDHHC5,2488,3415,2356,2305.999,2376,2482,2464.5022443324365,0.005890796431352655,0.040675864224883826,0.8697654493071774,0.9256492048077152,NS
ENSG00000180104.16,EXOC3,1043,1425,906,951.001,936.999,1071.999,1014.9832863317339,-0.008666735681535294,0.06369076644528755,0.869594882338236,0.9256492048077152,NS
ENSG00000182512.5,GLRX5,2038,2899.759,1901,1977,2007,1915,1851.2650560052994,0.007621591242775719,0.054171798094211125,0.8697277454622774,0.9256492048077152,NS
ENSG00000203791.15,EEF1AKMT2,464.758,652.528,486.438,427.302,458.113,501.179,583.1092159129026,0.009899667299986049,0.0795001872558331,0.8699723007789462,0.9256492048077152,NS
ENSG00000112851.16,ERBIN,2575,3552.999,2316,2346.001,2423.001,2629.001,2960.372084225521,-0.0075933036933614655,0.05432219899354069,0.8705052521947869,0.9258856301377439,NS
ENSG00000119777.20,TMEM214,1437,1820,1298.001,1273.999,1326,1356.999,1421.8411153829775,0.007067037911358073,0.049920583840034144,0.8704362529908027,0.9258856301377439,NS
ENSG00000178209.17,PLEC,1294.001,1489,1056,1065,1012.999,1336,1164.7015908195367,-0.01007083481319308,0.08379702974548806,0.8705498827655842,0.9258856301377439,NS
ENSG00000007520.4,TSR3,1216,1864,1168,1292,1216,1129,1212.8838262795734,0.009276248213471536,0.07182466727335875,0.8712728885891368,0.9260367702160304,NS
ENSG00000084070.12,SMAP2,1690.999,2279,1439,1562,1546,1560.001,1967.241234647249,0.0074687396238407085,0.05346409667524646,0.8709120106511032,0.9260367702160304,NS
ENSG00000105939.14,ZC3HAV1,2335.001,2684,2134,1951,2087,2202,1970.934806148422,0.009359109716379363,0.07298221256842807,0.8713632586520166,0.9260367702160304,NS
ENSG00000106399.11,RPA3,1050,1599,1033,1072,1094.001,1054,1192.4231015141474,-0.008438648280607548,0.062358259458616894,0.8710156270552436,0.9260367702160304,NS
ENSG00000107140.17,TESK1,607,985,498.999,615,611,590,726.2560045783011,-0.010173489822168123,0.08821147864137596,0.8711864032968739,0.9260367702160304,NS
ENSG00000163312.11,HELQ,274,393,241.001,240,274,285,282.07989258074053,-0.010103227333535142,0.08637600497700917,0.8713837996792679,0.9260367702160304,NS
ENSG00000178449.9,COX14,363.025,557.227,359.196,362.905,381.302,378.707,384.245164044473,-0.009772476425055037,0.07854267044959035,0.8708980143344085,0.9260367702160304,NS
ENSG00000011143.19,MKS1,498,593.001,405.001,410.001,421,463,498.45637725350196,0.009567476461751715,0.07636710108889108,0.8717911480771408,0.9260443315604415,NS
ENSG00000049656.14,CLPTM1L,3003,3987.002,2807.998,2872,2765,2874,2817.8686525999733,0.0056568519294562785,0.03967122727454249,0.8719111005359118,0.9260443315604415,NS
ENSG00000077463.15,SIRT6,579,709.001,485.002,525.998,508.999,529.998,608.7559607411883,-0.009325742407209021,0.07310693200442565,0.8719456284237171,0.9260443315604415,NS
ENSG00000090565.17,RAB11FIP3,754,940,690,697,640.999,730.001,680.5827306507039,0.009006782213488534,0.06924391414020077,0.8720827301696197,0.9260443315604415,NS
ENSG00000154845.16,PPP4R1,1056.999,1577,1053.998,1073,1072,1084.999,1047.5184933578964,-0.007954735669242693,0.05822594507653898,0.8717979183467917,0.9260443315604415,NS
ENSG00000198408.14,OGA,2415.997,2859.001,2210,2092,2137.001,2412.001,2762.284964612125,-0.008455025600664948,0.06319897718918263,0.8720340988534103,0.9260443315604415,NS
ENSG00000213402.3,PTPRCAP,3260.704,4977.418,3161.499,3612.204,3348.097,2998.586,3369.0167213648606,-0.009408789901050506,0.07389129835861873,0.8716073694243832,0.9260443315604415,NS
ENSG00000157933.11,SKI,742,832,609,615,646,675,793.3137457352813,-0.009284576549469176,0.07305101497217664,0.872448995351072,0.9263282817495234,NS
ENSG00000106868.17,SUSD1,362,434.999,314,324.999,334.999,300,307.79012492182665,0.009888993139800642,0.08358492329656704,0.8727512012283578,0.9263342496046345,NS
ENSG00000140575.13,IQGAP1,4006.001,4878,3694.999,3460.999,3555,3945.999,4031.1987542010525,0.008179614386160196,0.060902717308419056,0.8727084612772227,0.9263342496046345,NS
ENSG00000213185.7,FAM24B,165.81,233.115,146.352,151.626,158.847,156.31,253.82955984801515,0.010114099377266724,0.091134230664428,0.8726641544129936,0.9263342496046345,NS
ENSG00000121775.18,TMEM39B,605.001,867.001,593,598,585.001,632.001,677.6159537032908,-0.008739645766675595,0.06687633915005636,0.8729428257707315,0.9264326965082968,NS
ENSG00000005893.17,LAMP2,2225,2961.999,2099.001,2039.001,2089,2203,2302.1436562215185,0.005775031292010933,0.04122536559805498,0.8739039974490448,0.9273246964844803,NS
ENSG00000122783.17,CYREN,728.999,1053.001,741.001,725,689.001,765.999,743.5081098809501,0.008587886974581361,0.06605384696343841,0.8740645992550944,0.9273246964844803,NS
ENSG00000142634.13,EFHD2,2840,4188,2629,2833,2841,2749,2748.7341091335693,-0.007404266467523449,0.054518711322930395,0.874080226184731,0.9273246964844803,NS
ENSG00000167393.18,PPP2R3B,220.359,0,448.109,162.942,296.642,329.355,350.5833597629388,-0.0018628147389564498,0.13413198049781275,0.8746583151743446,0.9277985485225474,NS
ENSG00000214736.8,TOMM6,2773.71,4193.156,2852.766,2975.707,2976.537,2648.089,2604.529601613556,-0.008657011791848926,0.06734199030495361,0.8747249068994859,0.9277985485225474,NS
ENSG00000111325.16,OGFOD2,647.829,918.643,564.857,589.298,643.801,598.362,718.3379763811347,0.009026950573017967,0.07200325166857156,0.8748907138270519,0.9278693818403482,NS
ENSG00000273611.5,ZNHIT3,686.002,1171,797,760,802.999,764,852.9931551357604,-0.009607557992354755,0.08133096177881947,0.8750236399474112,0.9279053311800864,NS
ENSG00000155903.14,RASA2,454,517,401,363,390,439,441.08096788944516,0.009716801501611695,0.08424524901895232,0.8752916632336709,0.9280008547829319,NS
